scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Growth,1.66,0.205,1.51,1.088,0.853,0.451,1.603,1.138,0.183,1.547,0.883,1.733,-0.126,-0.479,0.128,0.13,-1.251,-1.318,2.347,0.8,-4.44,-0.524,1.009,0.661,-1.208,0.663,2.647,-0.848,0.108,-11.625,-1.963,0.719,1.449,1.83,0.537,0.58,0.717,1.007,-3.635,2.68,0.766,1.7,3.733,1.374,1.461,0.177,2.387,1.5,-0.462,-0.068,0.887,0.528,1.659,0.93,1.651,1.299,0.511,0.625,-0.333,0.324,-0.161,-1.238,20.252,-0.829,-1.312,-0.568
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Monthly IDCW,0.841,-0.604,0.689,0.28,0.044,-0.366,0.798,0.335,-0.615,0.743,0.088,0.934,-0.909,-1.276,-0.677,-0.678,-2.063,-2.144,1.494,-0.033,-5.269,-0.523,0.122,0.066,-1.208,0.663,1.753,-1.716,0.109,-11.611,-1.982,0.719,1.449,1.831,0.536,0.581,0.717,1.003,-3.635,2.679,0.766,1.701,3.733,1.374,1.462,0.178,2.388,1.499,-0.462,-2.077,0.887,0.527,1.659,-1.662,1.65,1.299,0.511,0.624,-0.333,0.325,-0.161,-1.238,20.252,-0.829,-1.312,-0.568
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Quarterly IDCW,1.659,0.206,-0.743,1.087,0.856,-0.873,1.603,1.14,-1.553,1.54,0.883,0.007,-0.125,-0.48,-1.598,0.13,-1.251,-2.373,2.347,0.801,-4.441,-0.523,1.009,0.661,-1.208,0.663,2.225,-0.848,0.108,-11.633,-1.953,0.719,1.449,1.83,0.537,0.58,0.717,1.011,-3.637,2.68,0.767,1.7,3.733,1.373,1.462,0.178,2.387,1.5,-0.462,-0.068,0.888,0.527,1.658,0.93,1.65,1.298,0.511,0.625,-0.334,0.324,-0.161,-1.238,20.252,-0.829,-1.312,-0.568
BANK OF INDIA Credit Risk  Fund - Direct Plan,1.066,0.586,0.774,0.552,0.965,1.103,1.024,0.639,0.384,0.501,0.718,0.309,0.298,0.432,1.382,-0.107,0.522,0.64,0.945,0.574,-1.487,-5.511,0.569,1.229,0.301,0.486,0.872,-0.858,-5.717,-43.111,1.042,0.548,-3.547,2.483,1.147,0.026,1.184,4.175,0.6,BANK OF INDIA Credit Risk  Fund - Direct Plan,1.072,0.795,4.064,0.494,0.509,0.658,0.556,0.223,0.344,0.331,3.219,0.946,1.658,0.936,0.192,0.549,0.372,0.087,0.116,0.205,5.74,0.549,BANK OF INDIA Credit Risk  Fund - Direct Plan,0.108,-0.329,0.4
BANK OF INDIA Credit Risk Fund - Regular Plan,1.057,0.577,0.764,0.544,0.955,1.094,1.015,0.628,0.374,0.491,0.707,0.299,0.288,0.424,1.371,-0.114,0.512,0.625,0.928,0.558,-1.509,-5.53,0.549,1.213,0.281,0.471,0.855,-0.874,-5.748,-43.12,1.024,0.53,-3.567,2.46,1.125,0.004,1.161,4.149,0.578,BANK OF INDIA Credit Risk Fund - Regular Plan,1.048,0.772,4.043,0.473,0.486,0.637,0.531,0.202,0.318,0.309,3.198,0.928,1.636,0.911,0.171,0.525,0.348,0.062,0.095,0.18,5.716,0.528,BANK OF INDIA Credit Risk Fund - Regular Plan,0.089,-0.353,0.376
BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW,3.161,0.799,0.127,1.063,0.869,-0.874,2.468,0.437,-1.832,0.445,-0.35,-0.933,0.288,-0.849,-1.471,1.263,-0.317,-1.865,2.054,0.138,-4.959,-0.954,2.37,-8.227,-0.558,-0.09,-2.612,0.275,-0.207,-8.706,-2.11,0.723,3.044,1.338,0.299,0.983,0.28,1.337,-11.173,8.888,1.514,3.057,2.423,1.072,0.542,0.434,2.494,1.956,1.465,0.648,0.812,-0.851,1.64,-8.551,0.626,1.757,0.489,0.606,-0.859,-0.112,0.09,-2.342,14.909,-0.868,-3.515,-2.843
BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW,3.112,0.754,-0.126,1.023,0.821,-1.119,2.483,0.387,-2.085,0.398,-0.386,-1.199,0.24,-0.894,0.127,1.217,-0.366,-0.524,1.998,0.08,-3.371,-1.014,2.323,0.327,-0.61,-0.139,2.05,0.231,-0.252,-8.264,-2.155,0.679,3.002,1.291,0.256,0.936,0.235,1.286,-11.211,8.827,1.471,3.012,2.377,1.029,0.499,0.391,2.45,1.908,1.418,0.606,0.764,-0.894,1.625,0.512,-2.854,1.74,0.473,0.577,-0.908,-0.18,0.024,-2.403,14.828,-0.928,-3.571,-2.903
BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH,3.168,0.806,1.807,1.068,0.875,0.766,2.548,0.442,-0.228,0.448,-0.334,0.69,0.293,-0.846,0.174,1.266,-0.313,-0.213,2.058,0.141,-3.316,-0.95,2.374,0.377,-0.554,-0.087,2.107,0.278,-0.204,-8.223,-2.107,0.727,3.049,1.343,0.304,0.987,0.286,1.338,-11.166,8.88,1.519,3.064,2.429,1.077,0.549,0.44,2.493,1.961,1.471,0.653,0.818,-0.845,1.648,0.537,0.633,1.764,0.498,0.614,-0.852,-0.106,0.096,-2.335,14.916,-0.862,-3.508,-2.837
BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH,2.358,0.754,1.629,1.123,0.698,0.499,2.252,0.077,-0.478,0.36,-0.287,0.855,0.345,-0.93,0.181,1.062,-0.28,-0.269,1.994,0.08,-3.37,-1.008,2.322,0.328,-0.609,-0.139,2.049,0.232,-0.25,-8.265,-2.155,0.68,3.002,1.291,0.258,0.938,0.236,1.291,-11.211,8.827,1.471,3.011,2.378,1.028,0.499,0.391,2.449,1.908,1.418,0.605,0.765,-0.895,1.624,0.513,0.609,1.74,0.472,0.576,-0.907,-0.18,0.024,-2.406,14.829,-0.928,-3.572,-2.903
BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years
BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,0.456,0.49,0.512,0.513,0.478,0.674,0.536,0.557,0.579,0.593,0.577,0.54,0.598,0.584,0.592,0.565,0.492,0.617,0.542,0.577,0.505,0.502,0.458,0.422,0.432,0.386,0.39,0.375,0.359,0.502,0.406,0.4,0.284,0.216,0.249,0.22,0.244,0.228,0.22,0.207,0.222,0.257,0.228,0.234,0.241,0.243,0.249,0.219,0.241,0.276,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years
BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years
BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,0.456,0.49,0.512,0.507,0.477,0.674,0.536,0.557,0.579,0.593,0.573,0.54,0.598,0.584,0.592,0.565,0.492,0.617,0.542,0.577,0.505,0.502,0.458,0.422,0.432,0.386,0.39,0.375,0.359,0.502,0.406,0.4,0.284,0.216,0.249,0.22,0.244,0.228,0.22,0.207,0.222,0.257,0.228,0.234,0.241,0.243,0.249,0.219,0.241,0.276,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years
BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,0.191,0.468,0.308,0.539,0.652,0.443,0.294,0.709,0.453,-1.784,0.763,0.786,-1.403,0.548,0.557,-3.514,0.734,0.232,-0.415,0.431,0.585,-1.212,0.389,0.332,0.146,0.265,0.248,0.394,0.427,0.099,0.217,0.111,0.234,0.283,0.421,0.289,0.336,0.259,0.188,0.171,-0.008,0.372,0.175,0.297,0.315,0.064,0.25,0.224,0.191
BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,0.191,0.469,0.311,0.54,0.654,0.446,0.296,0.71,0.452,0.343,0.761,0.785,0.327,0.547,0.556,0.242,0.73,0.229,0.368,0.428,0.581,0.342,0.387,0.329,0.093,0.263,0.245,0.391,0.419,0.096,0.213,0.107,0.232,0.28,0.418,0.291,0.337,0.26,0.19,0.172,-0.005,0.373,0.177,0.299,0.317,0.066,0.252,0.225,0.193
BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,0.191,0.229,0.281,0.539,-1.272,0.443,0.293,0.709,-0.903,0.343,0.761,0.783,-0.327,-1.53,0.526,-0.318,0.365,0.234,0.031,0.404,-0.834,0.192,-0.217,-0.162,0.097,0.267,0.25,0.395,0.424,0.101,0.218,0.112,0.235,0.283,0.422,0.289,0.336,0.26,0.188,0.172,-0.008,0.371,0.174,0.297,0.315,0.063,0.25,0.224,0.191
BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,0.191,0.466,0.302,0.536,0.649,0.444,-0.386,0.709,0.452,-0.4,0.76,0.783,0.326,0.546,0.555,-1.071,0.73,0.229,-0.42,0.429,0.583,-1.174,0.388,0.329,0.092,0.264,0.247,0.394,0.42,0.097,0.212,0.108,0.234,0.281,0.419,0.288,0.335,0.26,0.189,0.17,-0.005,0.374,0.177,0.3,0.318,0.067,0.253,0.228,0.194
BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,BANK OF INDIA Arbitrage Fund Regular Growth,0.174,0.42,0.267,0.501,0.613,0.412,0.258,0.657,0.399,0.285,0.702,0.725,0.27,0.486,0.503,0.187,0.666,0.172,0.307,0.367,0.53,0.279,0.326,0.27,0.029,0.2,0.183,0.327,0.357,0.034,0.146,0.041,0.171,0.213,0.356,0.254,0.299,0.224,0.152,0.135,-0.043,0.339,0.141,0.265,0.286,0.031,0.218,0.19,0.158
