scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,0.107,-0.002,0.009,-0.013,0.009,0.005,-0.029,-0.032,0.02,0.003,-0.011,0.012,-0.001,-0.005,0.005,-0.011,0.01,0.004,-0.027,0.026,-0.01,0.009,-0.008,0.008,-0.002,-0.005,0.009,-0.005,0.007,0.002,-0.031,0.028,-0.001,0.017,-0.003
Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,0.009,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option
Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,0.068,0.12,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,0.051,-0.028,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,-0.009,0.045,0.005,0.066,0.049,0.003,-0.027,0.027,-0.01,0.009,-0.009,0.008,-0.002,-0.005,0.01,-0.005,0.007,0.002,-0.032,0.028,-0.001,0.017,-0.003
Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,0.053,-0.054,0.041,0.012,-0.06,0.024,0.02,-0.042,0.026,-0.034,0.018,0.024,-0.042,0.023,0.028,-0.001,-0.031,0.016,-0.033,0.017,0.025,-0.034,0.018,0.026,-0.043,0.027,-0.035,0.06,0.028,0.023,-0.039,0.026
Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,Bharat Bond ETF - April 2023,0.026,0.505,1.139,0.364,0.554,1.851,1.906,0.966,0.231,0.283,0.935,1.089,0.264,-0.438,0.018,0.947,0.579,0.347,0.184,0.792,0.618,0.007,0.155,0.468,0.234,0.148,0.472,0.457,0.099,-0.402,0.424
Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,Bharat Bond ETF - April 2030,0.054,-0.042,2.542,0.671,0.462,1.7,2.153,1.934,-0.764,-0.302,2.474,0.366,0.322,-0.657,-1.493,2.403,0.517,0.806,0.049,0.271,0.862,0.917,0.222,0.865,-0.008,-0.884,1.511,0.437,-1.077,-1.497,0.497
Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,0.502,1.127,0.351,0.528,1.83,1.868,0.947,0.225,0.279,0.933,1.086,0.26,-0.425,0.017,0.929,0.569,0.342,0.183,0.783,0.612,Bharat Bond FOF - April 2023 - Direct Plan - Growth Option,0.161,0.46,0.228,0.145,0.46,0.446,0.092,-0.398,0.687
BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,0.502,1.127,0.351,0.528,1.83,1.868,0.947,0.225,0.279,0.933,1.086,0.26,-0.425,0.017,0.929,0.569,0.342,0.183,0.783,0.612,BHARAT Bond FOF - April 2023 - Direct Plan - IDCW Option,0.161,0.46,0.228,0.145,0.46,0.446,0.092,-0.398,0.687
Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,0.502,1.127,0.351,0.528,1.83,1.868,0.947,0.225,0.279,0.933,1.086,0.26,-0.425,0.017,0.929,0.569,0.342,0.183,0.783,0.612,Bharat Bond FOF - April 2023 - Regular Plan - Growth Option,0.161,0.46,0.228,0.145,0.46,0.446,0.092,-0.398,0.687
BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,0.502,1.127,0.351,0.528,1.83,1.868,0.947,0.225,0.279,0.933,1.086,0.26,-0.425,0.017,0.929,0.569,0.342,0.183,0.783,0.612,BHARAT Bond FOF - April 2023 - Regular Plan - IDCW Option,0.161,0.46,0.228,0.145,0.46,0.446,0.092,-0.398,0.687
