scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,0.159,-0.076,-0.034,-0.069,0.054,0.333,-0.083,0.009,0.275,-0.006,-0.068,-0.062,0.033,0.014,0.134,0.049,0.067,0.117,0.073,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND,PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND
PGIM India Liquid Fund-Growth-GROWTH,0.358,0.323,0.367,0.331,0.354,0.333,0.317,0.309,0.275,0.294,0.282,0.287,0.318,0.314,0.435,0.348,0.366,0.416,0.417,0.392,0.384,0.432,0.418,0.615,0.62,0.556,0.648,0.582,0.637,0.579,0.474,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH,PGIM India Liquid Fund-Growth-GROWTH
PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.004,0.004,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.003,0.003,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.136,0.136,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.816,0.767,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.003,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.028,-0.02,0.02,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,-0.019,0.019,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend,PGIM India Ultra Short Duration Fund - Daily Dividend
PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.004,0.004,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.003,0.003,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.135,0.135,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.812,0.761,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.001,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.018,-0.013,0.013,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,-0.017,0.017,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend
PGIM India Ultra Short Duration Fund - Direct Plan - Growth,0.607,0.534,0.593,0.426,0.587,0.602,0.641,0.566,0.463,0.529,0.487,0.411,0.481,0.543,0.825,0.276,0.438,0.692,0.644,0.609,0.395,0.635,0.864,0.865,0.616,0.749,0.705,-0.641,1.696,1.981,2.293,1.516,1.844,0.582,0.536,0.436,0.517,0.415,0.59,0.503,0.917,0.598,0.395,0.295,0.361,0.46,0.324,0.306,0.203,0.33,0.334,0.302,0.287,0.287,0.363,0.361,0.209,0.252,0.325,0.3,0.291,0.322,0.385,0.272,0.121,0.4
PGIM India Ultra Short Duration Fund - Direct Plan - Monthly Dividend,0.017,-0.053,0.003,0.436,-0.003,0.602,0.05,-0.023,0.464,-0.062,-0.103,-0.18,-0.112,-0.049,0.231,0.275,-0.155,0.691,0.053,0.608,0.458,0.046,0.861,0.275,0.024,0.152,0.692,-1.233,1.684,1.384,1.697,1.496,1.824,0.055,0.526,-0.071,0.514,0.415,0.084,0.021,0.398,0.081,0.391,-0.176,-0.112,0.457,-0.063,-0.083,-0.186,-0.06,-0.056,0.298,-0.103,-0.102,0.36,-0.03,-0.182,-0.14,-0.067,0.295,-0.041,-0.009,0.06,0.278,-0.206,0.071
PGIM India Ultra Short Duration Fund - Direct Plan - Weekly Dividend,0.037,0.012,0.061,0.026,0.031,-0.019,0.022,0.087,-0.032,-0.004,0.014,PGIM India Ultra Short Duration Fund - Direct Plan - Weekly Dividend,0.061,-0.018,0.125,-0.109,0.09,-0.061,0.036,0.023,0.015,0.017,0.163,0.034,-0.146,0.248,-0.094,-0.827,1.152,0.019,0.303,0.151,-0.34,0.112,-0.032,0.025,0.013,0.039,0.124,-0.225,-0.028,0.056,-0.02,0.025,0.045,-0.019,-0.01,0.075,-0.077,-0.007,0.038,0.047,0.017,0.013,0.02,0.048,-0.025,-0.029,0.025,0.049,-0.014,0.008,0.058,0.019,0.047,0.025
PGIM India Ultra Short Duration Fund - Growth,0.591,0.52,0.581,0.412,0.571,0.586,0.624,0.55,0.442,0.509,0.468,0.392,0.458,0.523,0.805,0.259,0.416,0.671,0.622,0.587,0.367,0.612,0.843,0.842,0.588,0.719,0.673,-0.669,1.665,1.951,2.258,1.945,1.809,0.555,0.506,0.395,0.475,0.379,0.549,0.466,0.879,0.557,0.358,0.259,0.323,0.426,0.288,0.267,0.164,0.294,0.296,0.27,0.25,0.249,0.326,0.325,0.17,0.212,0.287,0.26,0.245,0.279,0.339,0.241,0.073,0.35
PGIM India Ultra Short Duration Fund - Monthly Dividend,0.029,-0.038,0.015,0.412,0.009,0.586,0.063,-0.01,0.445,-0.051,0.048,-0.028,-0.007,0.524,0.805,0.258,0.416,0.672,0.167,0.586,0.367,0.611,0.844,0.842,0.588,0.72,0.674,-0.668,1.666,1.523,1.836,1.944,1.809,0.077,0.506,-0.082,0.475,0.381,0.079,0.03,0.403,0.083,0.358,-0.173,-0.236,0.425,-0.061,-0.082,-0.185,-0.056,-0.053,0.271,-0.099,-0.101,0.326,-0.026,-0.18,-0.14,-0.058,0.261,-0.083,-0.042,0.018,0.24,-0.248,0.029
PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,-0.011,0.011,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,-0.043,-0.013,0.013,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,-0.136,0.136,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,-0.812,0.761,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend
PGIM India Ultra Short Duration Fund - Regular Plan - Growth,0.427,0.37,0.414,0.276,0.408,0.428,0.466,0.378,0.266,0.324,0.282,0.213,0.261,0.364,0.651,0.122,0.245,0.512,0.451,0.415,0.208,0.434,0.673,0.837,0.607,0.739,0.688,-0.657,1.677,1.961,2.27,1.495,1.821,0.546,0.506,0.409,0.49,0.393,0.562,0.48,0.893,0.573,0.373,0.273,0.338,0.439,0.301,0.282,0.179,0.307,0.311,0.282,0.264,0.264,0.34,0.337,0.185,0.23,0.305,0.279,0.188,PGIM India Ultra Short Duration Fund - Regular Plan - Growth,PGIM India Ultra Short Duration Fund - Regular Plan - Growth,PGIM India Ultra Short Duration Fund - Regular Plan - Growth,PGIM India Ultra Short Duration Fund - Regular Plan - Growth,PGIM India Ultra Short Duration Fund - Regular Plan - Growth
PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,-0.154,-0.212,-0.072,0.276,-0.08,0.429,-0.021,-0.109,0.265,-0.166,-0.207,-0.277,-0.231,-0.13,0.157,0.122,-0.249,0.511,-0.043,0.415,-0.287,-0.062,0.672,0.342,0.115,0.245,0.688,-1.145,1.677,1.471,1.405,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend
PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,0.026,0.007,0.055,0.003,0.02,-0.009,0.016,0.06,-0.031,-0.01,0.007,0.009,0.032,-0.006,0.13,-0.115,0.082,-0.062,0.024,0.009,0.013,-0.001,0.141,0.055,-0.147,0.247,-0.094,-0.816,1.152,0.02,0.302,0.153,-0.342,0.109,-0.033,0.023,0.011,0.034,0.122,-0.224,-0.028,0.052,-0.018,0.025,0.044,-0.021,-0.01,0.073,-0.075,-0.007,0.036,0.046,0.015,0.011,0.019,0.047,-0.027,-0.026,0.024,0.046,-0.017,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend
