scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,Union Focused Fund - Direct Plan - Growth Option,1.896,4.382,4.676,2.37,1.071,0.177,-1.348,-24.176,19.203,5.218,4.251,6.408,4.596,1.054,2.348,9.298,6.419,2.98,4.869,0.606,0.134,3.198,5.229,3.374,5.223,2.064,3.115,-3.286,1.973,-1.797,-5.92,4.469,-1.833,-3.971,-2.304
Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,Union Focused Fund - Direct Plan - IDCW Option,1.896,4.382,4.676,2.37,1.071,0.177,-1.348,-24.176,19.203,5.218,4.251,6.408,4.596,1.054,2.348,9.298,6.419,2.98,4.869,0.606,0.134,3.198,5.229,3.374,5.223,2.064,3.115,-3.286,1.973,-1.797,-5.92,4.469,-1.833,-3.971,-2.304
Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,Union Focused Fund - Regular Plan - Growth Option,1.796,4.287,4.493,2.379,0.896,0.266,-1.355,-24.147,19.198,5.038,4.184,6.366,4.545,0.976,2.197,9.153,6.426,2.872,4.796,0.546,0.068,3.182,5.118,3.371,5.137,1.989,3.064,-3.297,1.901,-1.835,-5.992,4.392,-1.933,-4.067,-2.362
Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,Union Focused Fund - Regular Plan - IDCW Option,1.796,4.287,4.493,2.379,0.896,0.266,-1.355,-24.147,19.198,5.038,4.184,6.366,4.545,0.976,2.197,9.153,6.426,2.872,4.796,0.546,0.068,3.182,5.118,3.371,5.137,1.989,3.064,-3.297,1.901,-1.835,-5.992,4.392,-1.933,-4.067,-2.362
Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,Union Large & Midcap Fund - Direct Plan - Growth Option,0.299,2.485,-1.373,-25.852,18.378,5.897,6.023,6.752,5.46,2.109,0.751,10.728,6.403,-0.158,4.758,0.908,-1.425,5.14,5.536,3.883,5.437,3.683,3.375,-1.317,2.496,-4.927,-5.771,4.348,-0.423,-2.869,-4.777
Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,Union Large & Midcap Fund - Direct Plan - IDCW Option,0.299,2.485,-1.373,-25.852,18.378,5.897,6.023,6.752,5.46,2.109,0.751,10.728,6.403,-0.158,4.758,0.908,-1.425,5.14,5.536,3.883,5.437,3.683,3.375,-1.317,2.496,-4.927,-5.771,4.348,-0.423,-2.869,-4.777
Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,Union Large & Midcap Fund - Regular Plan - Growth Option,0.299,2.286,-1.473,-25.904,18.293,5.797,5.822,6.796,5.499,1.931,0.758,10.64,6.298,-0.24,4.655,0.844,-1.445,5.061,5.474,3.806,5.329,3.623,3.255,-1.401,2.427,-5.029,-5.897,4.255,-0.557,-3.006,-4.842
Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,Union Large & Midcap Fund - Regular Plan - IDCW Option,0.299,2.286,-1.473,-25.904,18.293,5.797,5.822,6.796,5.499,1.931,0.758,10.64,6.298,-0.24,4.655,0.844,-1.445,5.061,5.474,3.806,5.329,3.623,3.255,-1.401,2.427,-5.029,-5.897,4.255,-0.557,-3.006,-4.842
Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,Union Midcap Fund - Direct Plan - Growth Option,0.866,14.695,6.804,4.677,9.399,6.831,5.405,0.313,10.325,8.225,-0.157,10.026,2.672,0.093,4.388,9.425,5.055,2.504,3.59,1.143,-1.06,4.391,-3.731,-6.342,4.151,1.268,-3.035,-5.216
Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,Union Midcap Fund - Direct Plan - IDCW Option,0.866,14.695,6.804,4.677,9.399,6.831,5.405,0.313,10.325,8.225,-0.157,10.026,2.672,0.093,4.388,9.425,5.055,2.504,3.59,1.143,-1.06,4.391,-3.731,-6.342,4.151,1.268,-3.035,-5.216
Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,Union Midcap Fund - Regular Plan - Growth Option,0.866,14.599,6.638,4.608,9.274,6.719,5.302,0.315,10.202,8.114,-0.211,9.958,2.505,-0.047,4.303,9.283,4.965,2.429,3.463,1.055,-1.152,4.261,-3.812,-6.448,4.017,1.151,-3.115,-5.358
Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,Union Midcap Fund - Regular Plan - IDCW Option,0.866,14.599,6.638,4.608,9.274,6.719,5.302,0.315,10.202,8.114,-0.211,9.958,2.505,-0.047,4.303,9.283,4.965,2.429,3.463,1.055,-1.152,4.261,-3.812,-6.448,4.017,1.151,-3.115,-5.358
Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,Union Medium Duration Fund - Direct Plan -  Growth Option,0.168,1.202,0.836,0.636,-1.036,-0.59,0.929,0.737,0.532,-0.176,0.799,0.919,0.259,0.008,0.624,-0.023,-0.307,0.781,0.392,-0.946,-1.391,0.391
