scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,0.115,0.336,0.819,-0.056,0.471,-0.331,-0.402,-0.224,0.117,-0.169,-0.488,0.234,0.047,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,0.379,0.879,-0.24,0.569,1.943,1.223,0.75,-0.783,0.155,1.237,0.172,0.096,-0.983,-1.014,0.692,0.258,-0.13,-0.405,0.05,0.299,-0.043,-0.534,0.738,-0.436,-0.368,0.534,-0.123,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option
BNP Paribas Medium Term Fund - Growth Option,0.79,-0.285,0.705,0.295,0.869,0.887,1.053,0.723,0.096,0.266,0.044,-0.12,-0.118,0.172,1.417,-0.875,-0.185,0.441,0.79,0.081,-0.442,0.603,1.341,0.848,-0.312,0.493,1.693,-0.69,0.49,-7.709,1.643,0.357,-0.265,0.917,0.666,-0.077,0.542,1.177,-0.289,0.517,1.381,1.132,0.713,-0.436,0.121,1.204,0.513,0.434,-0.647,-0.668,0.642,0.606,0.212,-0.063,0.395,0.644,0.297,-0.211,0.698,-0.081,-0.387,0.878,-0.133,BNP Paribas Medium Term Fund - Growth Option,BNP Paribas Medium Term Fund - Growth Option,BNP Paribas Medium Term Fund - Growth Option
BNP Paribas Medium Term Fund - Half Yearly Income Distribution cum Capital Withdrawal Option,0.79,-0.285,-3.685,0.295,0.87,0.887,1.052,0.723,-4.049,0.266,0.043,-0.12,-0.118,0.172,-0.87,-0.875,-0.186,0.442,0.79,0.081,-1.248,0.603,1.342,0.848,-0.311,0.493,-2.315,-0.69,0.49,-7.709,1.643,0.358,-0.265,0.917,0.666,-0.077,0.542,1.177,-0.288,0.517,1.381,1.132,0.713,-0.436,0.121,1.204,0.513,0.435,-0.647,-0.668,0.642,0.607,0.213,-0.063,0.395,0.644,-2.174,-0.211,0.698,-0.081,-0.387,0.878,-0.133,BNP Paribas Medium Term Fund - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Half Yearly Income Distribution cum Capital Withdrawal Option
BNP Paribas Medium Term Fund - Monthly Income Distribution cum Capital Withdrawal Option,0.079,-0.905,-0.072,-0.479,0.353,-0.062,0.465,-0.325,-0.403,-0.228,0.044,-0.167,-0.494,0.174,0.684,-0.876,-0.185,0.343,0.084,-0.268,-0.442,0.603,-0.02,-0.35,-0.372,0.494,0.244,-0.69,0.491,-7.71,1.644,0.357,-0.266,0.917,0.666,-0.076,0.543,1.177,-0.288,0.516,1.381,1.132,0.713,-0.436,0.12,1.203,0.119,0.04,-1.039,-0.668,0.643,0.209,-0.183,-0.459,-0.003,0.246,-0.1,-0.608,0.699,-0.477,-0.387,0.477,-0.133,BNP Paribas Medium Term Fund - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Monthly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option,0.213,-1.916,1.378,0.002,0.858,1.173,0.951,0.269,-0.335,-0.453,-0.069,-0.602,-0.5,0.196,1.23,-1.105,0.066,0.239,0.348,-0.208,0.285,0.11,0.402,-0.093,-0.243,0.221,-1.526,-0.21,0.504,-0.22,0.355,-0.388,-0.754,0.214,-0.054,0.045,-0.034,0.141,-0.222,0.427,-0.066,0.066,BNP Paribas Flexi Debt Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option,-0.223,0.068,0.487,0.092,-0.007,-1.469,-0.68,0.922,-0.027,-0.343,-0.132,-0.073,0.442,-0.169,-0.082,0.184,-0.059,-0.771,0.772,-0.03,BNP Paribas Flexi Debt Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,0.213,-1.909,1.381,0.006,1.822,1.617,0.955,0.446,-0.038,-0.134,-0.043,-0.603,-0.499,0.199,1.529,-0.739,0.066,0.24,1.153,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,0.28,0.859,1.293,0.682,0.269,0.73,1.76,-0.255,1.993,0.517,1.637,0.348,-0.199,0.753,0.619,0.404,0.38,2.009,0.475,1.646,1.107,0.746,0.532,-0.101,0.133,1.347,0.525,0.661,-1.262,-0.667,0.931,0.664,0.273,-0.005,-0.059,0.792,0.676,-0.066,0.788,0.117,-0.76,1.235,-0.025,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option
BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,-0.364,-1.911,1.379,-0.12,1.132,-0.319,0.135,-0.104,-0.483,-0.5,-0.046,-0.606,-0.502,0.195,1.525,-0.743,-0.102,0.152,0.077,-0.303,0.274,0.134,-0.05,-0.338,-0.133,0.357,0.368,-0.451,0.584,-0.85,0.477,-0.495,-0.208,0.177,0.092,0.16,-0.274,-0.003,0.46,1.631,1.092,0.729,0.515,-0.793,-0.552,1.337,-0.157,-0.024,-1.939,-1.363,0.92,-0.03,-0.42,-0.703,-0.07,0.78,-0.024,-0.082,0.772,-0.58,-0.774,1.222,-0.03,BNP Paribas Flexi Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,0.21,-1.911,1.377,0.003,1.819,-0.702,0.953,0.444,-2.582,-0.137,-0.046,-0.606,-0.502,0.195,1.502,-0.744,0.061,-0.593,1.147,-0.006,-0.681,0.844,1.279,-2.325,0.252,0.717,-0.114,-0.262,1.984,0.508,-1.929,0.339,-1.829,0.743,0.611,-0.527,0.369,1.995,-1.537,1.632,1.091,0.729,0.515,-0.116,-1.857,1.336,0.513,-1.332,-1.276,-0.679,0.92,0.655,0.262,-0.682,-0.07,0.78,-1.33,-0.083,0.773,-1.901,-0.772,1.223,-0.03,BNP Paribas Flexi Debt Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,0.303,0.338,-0.276,0.165,-0.045,0.396,-0.38,-0.388,-0.068,0.282,-0.298,0.64,-0.417,-0.117,-0.035,0.162,-0.015,0.069,-1.423,-0.679,0.92,0.656,-0.08,-0.123,-0.07,0.756,-0.582,-0.081,0.433,-0.306,-0.772,0.816,-0.03,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option,0.144,-1.957,1.338,-0.047,1.586,-0.016,0.179,0.016,-0.153,-0.206,-0.116,-0.674,-0.577,0.128,1.451,-1.455,-0.013,0.165,1.073,-0.203,0.206,0.121,BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option,-0.514,0.188,0.292,0.062,-0.345,0.28,-0.304,0.015,-0.037,-0.289,0.325,-0.02,0.052,-0.035,BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option,-0.352,0.654,-0.301,0.301,-0.187,-0.182,0.039,0.147,-0.016,0.237,-1.665,-0.769,0.82,0.573,0.167,-0.114,-0.165,0.68,-0.097,-0.169,0.292,-0.098,-0.853,0.877,-0.06,BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund Growth Option,0.144,-1.958,1.338,-0.048,1.757,1.554,0.882,0.368,-0.108,-0.205,-0.116,-0.673,-0.577,0.127,1.452,-0.802,-0.013,0.166,1.073,-0.079,0.206,0.772,1.218,0.607,0.188,0.655,1.662,-0.345,1.898,0.426,1.535,0.254,-0.289,0.652,0.565,0.366,0.339,1.97,0.432,1.601,1.029,0.663,0.449,-0.183,0.039,1.258,0.433,0.562,-1.36,-0.77,0.82,0.573,0.167,-0.115,-0.164,0.68,0.571,-0.169,0.687,0.02,-0.853,1.146,-0.06,BNP Paribas Flexi Debt Fund Growth Option,BNP Paribas Flexi Debt Fund Growth Option,BNP Paribas Flexi Debt Fund Growth Option
BNP Paribas Flexi Debt Fund Half Yearly Income Distribution cum Capital Withdrawal Option,0.144,-1.957,-2.497,-0.047,1.757,1.554,0.882,0.368,-4.881,-0.206,-0.116,-0.674,-0.577,0.127,1.451,-0.802,-0.013,0.167,1.073,-0.079,-0.713,0.772,1.218,0.608,0.188,0.655,-2.756,-0.344,1.898,0.427,1.535,0.254,-4.826,0.652,0.565,0.366,0.34,1.97,-2.199,1.601,1.029,0.663,0.448,-0.182,-3.928,1.258,0.433,0.562,-1.36,-0.769,0.82,0.574,0.168,-0.114,-0.165,0.68,-3.446,-0.169,0.688,0.02,-0.852,1.147,-0.06,BNP Paribas Flexi Debt Fund Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Half Yearly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Half Yearly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund Monthly Income Distribution cum Capital Withdrawal Option,-0.294,-1.958,1.339,-0.091,1.123,-0.303,0.132,-0.095,-0.482,-0.503,-0.115,-0.673,-0.578,0.128,1.452,-0.802,-0.013,0.166,0.423,-0.292,0.206,0.197,-0.037,-0.34,-0.125,0.356,0.362,-0.451,0.6,-0.849,0.468,-0.477,-0.289,0.27,0.093,0.158,-0.269,0.001,0.431,1.601,1.029,0.663,0.448,-0.861,-0.637,1.258,-0.24,-0.114,-2.027,-1.459,0.82,-0.118,-0.522,-0.809,-0.165,0.68,-0.125,-0.169,0.687,-0.674,-0.852,1.146,-0.061,BNP Paribas Flexi Debt Fund Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Monthly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund Quarterly Income Distribution cum Capital Withdrawal Option,0.144,-1.957,1.339,-0.048,1.757,-0.455,0.882,0.367,-2.44,-0.206,-0.115,-0.674,-0.577,0.127,1.452,-0.801,-0.013,0.016,1.073,-0.079,-0.553,0.772,1.218,-2.189,0.188,0.656,-0.007,-0.345,1.898,0.426,-1.735,0.254,-1.627,0.652,0.565,-0.396,0.339,1.97,-1.469,1.601,1.029,0.662,0.449,-0.183,-1.943,1.259,0.433,-1.429,-1.361,-0.769,0.82,0.574,0.167,-0.787,-0.165,0.679,-1.451,-0.169,0.688,-2.022,-0.852,1.147,-0.06,BNP Paribas Flexi Debt Fund Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Quarterly Income Distribution cum Capital Withdrawal Option
BNP Paribas Flexi Debt Fund Weekly Income Distribution cum Capital Withdrawal Option,0.144,-1.966,1.338,-0.047,1.097,-0.136,0.139,-0.015,-0.239,-0.193,-0.103,-0.674,-0.577,0.127,1.451,-1.455,-0.013,0.166,1.073,-0.148,0.206,0.066,0.032,-0.561,0.188,0.323,0.116,-0.387,0.366,-0.758,0.158,-0.051,-0.308,0.239,-0.044,0.366,-0.347,-0.385,-0.089,0.299,-0.289,0.492,-0.324,-0.183,0.024,0.239,-0.212,0.275,-1.488,-0.769,0.82,0.573,0.168,-0.115,-0.164,0.68,-0.314,-0.169,0.526,-0.332,-0.853,0.918,-0.061,BNP Paribas Flexi Debt Fund Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Flexi Debt Fund Weekly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Flexi Debt Fund-Regular Plan A - Growth Option,0.179,-1.932,1.355,-0.015,1.796,1.592,0.926,0.415,-0.065,-0.162,-0.071,-0.631,-0.53,0.171,1.498,-0.765,0.034,0.209,1.12,-0.033,0.249,0.818,1.257,0.645,0.229,0.694,1.728,-0.282,1.964,0.487,1.604,0.317,-0.229,0.719,0.585,0.366,0.339,1.97,0.432,1.605,1.064,0.699,0.485,-0.145,0.092,1.308,0.484,0.618,-1.306,-0.706,0.889,0.63,0.234,-0.046,-0.098,0.75,0.633,-0.113,0.743,0.075,-0.8,1.197,-0.041,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Growth Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Growth Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Growth Option
