scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
HSBC Cash Fund -  Growth,0.553,0.491,0.548,0.513,0.552,0.52,0.541,0.546,0.492,0.524,0.502,0.51,0.553,0.509,0.577,0.553,0.581,0.622,0.624,0.585,0.579,0.636,0.598,0.607,0.606,0.528,0.658,0.577,0.608,0.534,0.571,0.478,0.456,0.486,0.438,0.434,0.418,0.387,0.403,0.414,0.359,0.309,0.248,0.265,0.256,0.276,0.24,0.247,0.239,0.247,0.267,0.221,0.253,0.275,0.276,0.285,0.239,0.26,0.297,0.28,0.283,0.268,0.303,0.27,0.321,0.388
HSBC Cash Fund -  Growth Direct,0.559,0.496,0.553,0.517,0.557,0.524,0.546,0.551,0.496,0.529,0.507,0.515,0.558,0.514,0.581,0.558,0.586,0.627,0.629,0.59,0.584,0.641,0.603,0.612,0.612,0.532,0.664,0.582,0.613,0.541,0.579,0.486,0.463,0.494,0.447,0.443,0.426,0.396,0.412,0.422,0.367,0.317,0.256,0.273,0.264,0.285,0.249,0.256,0.248,0.254,0.275,0.228,0.261,0.283,0.284,0.293,0.247,0.268,0.305,0.289,0.291,0.276,0.312,0.278,0.329,0.396
HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,0.011,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,0.021,0.006,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,0.001,0.004,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,0.003,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,0.006,0.001,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,0.028,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW,HSBC Cash Fund - Daily IDCW
HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,0.009,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,0.018,0.006,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,0.001,0.004,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan,HSBC Cash Fund - Daily IDCW Direct Plan
HSBC Cash Fund - Institutional Plan - Growth,0.535,0.474,0.529,0.495,0.533,0.502,0.523,0.526,0.474,0.507,0.486,0.493,0.535,0.492,0.561,0.536,0.563,0.605,0.18,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth,HSBC Cash Fund - Institutional Plan - Growth
HSBC Cash Fund - Monthly IDCW,0.018,-0.092,0.047,-0.011,0.018,-0.067,0.032,-0.056,0.005,-0.007,-0.07,0.01,0.013,-0.07,0.028,-0.05,0.026,-0.011,0.012,-0.062,0.021,0.005,-0.061,0.001,0.01,-0.06,0.119,-0.054,-0.021,-0.012,0.022,-0.061,0.006,-0.006,-0.017,-0.007,-0.03,-0.018,0.337,-0.388,-0.002,0.014,-0.03,0.01,0.002,-0.013,-0.005,0.004,0.038,-0.014,0.034,-0.062,0.016,-0.002,-0.008,0.011,-0.033,0.026,HSBC Cash Fund - Monthly IDCW,-0.012,0.007,-0.032,0.035,-0.004,0.038,0.001
HSBC Cash Fund - Monthly IDCW Direct Plan,0.559,0.134,0.047,-0.011,0.018,-0.044,0.04,-0.056,0.005,-0.007,-0.071,0.01,0.558,0.513,0.581,0.558,0.586,-0.012,0.012,-0.063,0.021,0.005,-0.061,0.001,0.011,-0.06,0.119,-0.076,-0.032,-0.012,0.016,-0.062,0.006,-0.006,-0.017,-0.007,-0.03,-0.018,0.337,-0.402,-0.018,0.014,-0.03,0.01,0.002,-0.013,-0.006,-0.001,0.023,-0.038,0.032,-0.064,0.016,-0.002,-0.008,0.011,-0.034,0.027,HSBC Cash Fund - Monthly IDCW Direct Plan,-0.012,0.007,-0.033,0.035,-0.055,0.038,-0.024
HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW,HSBC Cash Fund - Regular - IDCW
HSBC Cash Fund - Regular - Weekly IDCW,-0.063,-0.001,0.027,0.019,-0.06,0.018,0.027,-0.064,0.004,-0.083,0.014,0.024,-0.067,0.001,0.029,-0.031,-0.065,0.047,-0.08,0.034,0.039,-0.088,0.018,0.02,-0.059,-0.002,0.111,-0.141,0.039,0.008,-0.066,0.01,0.034,-0.07,0.023,-0.056,0.023,-0.004,0.114,-0.003,-0.016,-0.023,0.008,0.011,-0.024,0.01,0.006,-0.011,0.008,0.001,-0.026,-0.019,0.018,-0.031,0.016,-0.026,0.013,0.018,-0.03,0.022,0.011,-0.003,-0.022,-0.021,-0.022,0.034
HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years,HSBC Cash Fund - Unclaimed Dividend Above 3 years
HSBC Cash Fund - Unclaimed Dividend Below 3 years,0.522,0.463,0.517,0.479,0.516,0.487,0.507,0.52,0.471,0.494,0.474,0.481,0.522,0.481,0.55,0.524,0.551,0.593,0.593,0.555,0.55,0.605,0.569,0.577,0.576,0.5,0.628,0.548,0.579,0.509,0.546,0.455,0.432,0.461,0.414,0.41,0.394,0.366,0.38,0.391,0.335,0.285,0.223,0.24,0.232,0.251,0.216,0.222,0.214,0.224,0.243,0.2,0.229,0.251,0.251,0.26,0.215,0.234,0.273,0.256,0.259,0.246,0.279,0.247,0.296,0.363
HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years,HSBC Cash Fund - Unclaimed Redemption Above 3 years
HSBC Cash Fund - Unclaimed Redemption Below 3 years,0.522,0.463,0.517,0.479,0.516,0.487,0.507,0.52,0.471,0.494,0.474,0.481,0.522,0.481,0.55,0.524,0.551,0.593,0.593,0.555,0.55,0.605,0.569,0.577,0.576,0.5,0.628,0.548,0.579,0.509,0.546,0.455,0.432,0.461,0.414,0.41,0.394,0.366,0.38,0.391,0.335,0.285,0.223,0.24,0.232,0.251,0.216,0.222,0.214,0.224,0.243,0.2,0.229,0.251,0.251,0.26,0.215,0.234,0.273,0.256,0.259,0.246,0.279,0.247,0.296,0.363
HSBC Cash Fund - Weekly IDCW,-0.073,-0.001,0.03,0.024,-0.07,0.021,0.032,-0.073,0.004,-0.093,0.017,0.027,-0.077,0.001,0.026,-0.029,-0.075,0.051,-0.089,0.039,0.041,-0.098,0.021,0.022,-0.066,-0.002,0.118,-0.153,0.044,0.01,-0.074,0.012,0.036,-0.079,0.027,-0.064,0.028,-0.004,0.134,-0.003,-0.014,-0.034,0.013,0.015,-0.035,0.016,0.011,-0.019,0.013,0.003,-0.037,-0.023,0.023,-0.042,0.023,-0.034,0.017,0.024,-0.041,0.026,0.015,-0.003,-0.033,-0.021,-0.03,0.038
HSBC Cash Fund - Weekly IDCW Direct Plan,-0.073,-0.001,0.03,0.024,-0.07,0.021,0.033,-0.073,0.004,-0.094,0.017,0.027,-0.077,0.001,0.026,-0.028,-0.075,0.052,-0.09,0.039,0.041,-0.098,0.021,0.022,0.212,0.532,0.118,-0.154,0.044,0.011,-0.075,0.012,0.036,-0.08,0.028,-0.066,0.028,-0.004,0.412,0.421,0.366,0.205,0.255,0.273,0.264,0.285,0.248,0.135,0.013,0.004,-0.038,-0.023,0.023,-0.043,0.023,0.168,0.247,0.267,0.305,0.289,0.291,0.276,0.311,0.277,0.329,0.396
HSBC Cash Fund-Institutional Plan - Daily IDCW,0.535,0.474,0.529,0.495,0.533,0.502,0.523,0.526,0.474,0.507,0.486,0.492,0.534,0.492,0.561,0.537,0.563,0.605,0.606,0.568,0.563,0.618,0.581,0.59,0.589,0.511,0.64,0.56,0.591,0.522,0.558,0.467,0.444,0.473,0.426,0.422,0.406,0.377,0.393,0.402,0.346,0.297,0.235,0.253,0.244,0.264,0.229,0.235,0.227,0.235,0.255,0.211,0.241,0.263,0.264,0.273,0.228,0.247,0.285,0.269,0.271,0.258,0.291,0.259,0.308,0.376
HSBC Cash Fund-Regular-Growth,0.479,0.424,0.476,0.443,0.477,0.45,0.469,0.471,0.424,0.453,0.434,0.441,0.479,0.442,0.513,0.484,0.508,0.551,0.55,0.514,0.51,0.562,0.529,0.536,0.533,0.462,0.585,0.506,0.537,0.47,0.503,0.415,0.392,0.418,0.373,0.367,0.353,0.327,0.339,0.353,0.295,0.244,0.182,0.199,0.191,0.209,0.175,0.18,0.172,0.186,0.202,0.165,0.188,0.21,0.208,0.217,0.174,0.192,0.231,0.215,0.218,0.208,0.238,0.209,0.253,0.322
HSBC Low Duration Fund  - Growth,0.569,0.43,0.504,0.429,0.541,0.552,0.625,0.591,0.376,0.451,0.354,0.272,0.336,0.414,0.839,0.079,0.259,0.616,0.608,0.556,0.2,0.61,0.731,0.706,0.577,0.575,0.903,0.181,0.692,-9.008,0.909,0.645,0.329,0.786,0.463,0.171,0.464,0.369,0.149,0.314,-8.694,1.131,8.24,0.376,0.264,0.529,0.389,0.219,-0.07,0.19,0.471,0.379,0.206,0.213,0.414,0.357,0.114,0.141,0.351,0.237,0.213,0.349,0.396,0.01,-0.282,0.362
HSBC Low Duration Fund  - Regular - Growth,0.545,0.407,0.485,0.41,0.515,0.529,0.601,0.57,0.352,0.429,0.342,0.25,0.31,0.391,0.817,0.06,0.235,0.593,0.584,0.531,0.177,0.584,0.707,0.682,0.552,0.553,0.88,0.158,0.669,-9.03,0.884,0.621,0.305,0.76,0.44,0.147,0.439,0.348,0.125,0.292,-8.714,1.106,8.213,0.352,0.239,0.506,0.365,0.194,-0.096,0.166,0.446,0.359,0.182,0.189,0.39,0.332,0.089,0.116,0.295,0.179,0.156,0.297,0.339,-0.038,-0.339,0.304
HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,-0.02,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,-0.045,0.06,HSBC Low Duration Fund - Daily IDCW ,-0.114,-0.017,0.021,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,-0.094,0.094,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,HSBC Low Duration Fund - Daily IDCW ,-9.008,0.909,0.645,0.328,0.786,0.464,0.171,0.464,0.369,0.149,0.315,-8.692,1.129,8.24,0.377,0.263,0.528,0.389,0.22,-0.071,0.189,0.471,0.38,0.206,0.214,0.414,0.357,0.113,0.142,0.167,HSBC Low Duration Fund - Daily IDCW ,-0.053,0.053,HSBC Low Duration Fund - Daily IDCW ,-0.024,-0.282,0.282
