scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
IDBI Equity Savings Fund IDCW Option Direct,0.428,-0.898,0.702,-0.092,0.482,-0.208,1.546,0.091,-0.633,0.233,-0.725,-0.144,-0.314,-0.539,1.984,0.515,-0.721,-0.311,2.546,0.647,-2.37,-1.654,2.192,0.508,-0.132,-0.251,2.455,0.099,1.184,0.237,-1.499,0.833,2.537,2.446,0.529,0.782,1.762,-0.111,-12.119,7.67,2.682,1.116,1.721,3.828,-0.397,0.335,5.809,3.044,0.921,2.122,0.068,-7.113,2.576,0.53,1.005,2.14,0.685,1.521,-1.587,0.918,0.65,-2.374,2.58,-0.834,-1.447,-1.432
IDBI Equity Savings Fund Option Direct,2.286,-0.891,1.207,-0.089,0.485,-0.154,2.261,0.344,-0.606,0.374,-0.725,0.12,IDBI Equity Savings Fund Option Direct,IDBI Equity Savings Fund Option Direct,IDBI Equity Savings Fund Option Direct,1.385,-0.722,-0.313,2.912,1.081,-2.367,-1.656,2.192,0.506,-0.132,-0.251,2.457,0.099,1.184,0.236,-1.499,0.834,2.539,2.446,0.491,0.783,1.761,-0.11,-12.12,7.67,2.682,1.117,1.722,3.827,-0.398,0.335,5.809,3.044,0.921,2.122,0.069,-8.391,2.577,0.531,1.005,2.141,0.684,1.52,-1.588,0.917,0.646,-2.375,2.58,-0.834,-1.447,-1.432
IDBI Equity Savings Fund Quarterly IDCW Option,2.175,-0.997,1.091,-2.909,0.366,-0.262,2.149,0.229,-0.707,0.283,-0.828,-0.235,-0.29,-0.696,1.817,1.2,-0.894,-0.476,2.738,0.887,-2.527,-1.823,2.023,0.341,-0.294,-0.398,2.318,-0.018,1.052,0.117,-1.581,0.767,2.473,2.375,0.427,0.715,1.693,-0.164,-12.177,7.599,2.608,1.032,1.634,3.735,-0.495,0.253,5.735,2.966,0.839,2.046,-0.015,-7.043,2.496,0.445,0.917,2.054,0.601,1.434,-1.666,0.834,0.571,-2.444,2.518,-0.9,-1.528,-1.511
IDBI NIFTY Index Fund Growth,6.388,2.573,2.513,0.581,3.202,-0.841,5.234,-1.472,-2.056,5.815,-3.188,2.914,5.407,-5.086,-3.268,5.017,-0.14,0.267,6.492,2.942,-4.977,-5.656,4.7,0.223,-0.189,-0.226,7.388,0.596,1.752,-1.705,-7.25,0.494,5.111,4.759,1.312,1.034,-1.881,-4.369,-25.797,19.275,5.699,6.082,6.254,5.343,-0.482,2.074,12.248,6.879,1.802,3.421,0.678,-2.258,6.492,0.834,0.633,7.439,2.636,2.325,-4.243,1.029,-0.323,-4.302,6.307,-3.24,-2.868,-4.561
IDBI NIFTY Index Fund Growth Direct,6.495,2.674,2.619,0.665,3.31,-0.742,5.342,-1.367,-1.959,5.924,-3.085,3.028,5.524,-5.0,-3.172,5.124,-0.03,0.37,6.608,3.055,-4.891,-5.585,4.766,0.285,-0.122,-0.166,7.478,0.656,1.808,-1.649,-7.183,0.569,5.187,4.832,1.369,1.095,-1.822,-4.317,-25.735,19.355,5.803,6.154,6.318,5.405,-0.423,2.133,12.316,6.941,1.863,3.483,0.738,-2.202,6.554,0.895,0.691,7.503,2.697,2.381,-4.193,1.081,-0.273,-4.258,6.362,-3.192,-2.818,-4.514
IDBI Nifty Index Fund IDCW,6.387,2.573,2.512,0.581,3.202,-0.842,5.233,-1.472,-2.056,5.815,-3.188,2.914,5.407,-5.086,-3.268,5.016,-0.14,0.267,6.491,2.942,-4.977,-5.656,4.7,0.223,-0.188,-0.226,7.387,0.597,1.751,-1.705,-7.251,0.494,5.112,4.76,1.312,1.034,-1.88,-4.365,-25.784,19.274,5.746,6.08,6.253,5.342,-0.482,2.074,12.248,6.877,1.801,3.421,0.677,-2.259,6.492,0.835,0.633,7.439,2.636,2.324,-4.243,1.029,-0.323,-4.302,6.307,-3.241,-2.868,-4.562
IDBI Nifty Index Fund IDCW Direct,6.495,2.673,2.619,0.665,3.31,-0.742,5.342,-1.367,-1.959,5.924,-3.085,3.028,5.523,-4.992,-3.172,5.124,-0.03,0.369,6.608,3.055,-4.891,-5.585,4.766,0.285,-0.122,-0.165,7.478,0.656,1.812,-1.649,-7.183,0.568,5.187,4.833,1.369,1.095,-1.821,-4.317,-25.731,19.344,5.804,6.143,6.317,5.403,-0.422,2.133,12.309,6.939,1.863,3.472,0.739,-2.202,6.553,0.895,0.691,7.503,2.697,2.381,-4.193,1.081,-0.273,-4.258,6.359,-3.193,-2.818,-4.514
IDBI Nifty Junior Index Fund Growth,9.873,3.268,2.811,4.571,-1.498,0.549,4.813,1.625,-2.873,7.145,-1.437,4.582,-1.351,-4.106,-2.031,4.993,-4.441,-2.308,6.249,4.917,-11.751,-2.108,3.297,1.5,-4.562,0.121,5.541,-1.984,0.566,-2.321,-6.099,2.709,5.436,5.222,-0.518,-0.962,-0.112,-3.657,-21.318,16.329,5.658,5.197,4.325,1.509,-0.415,0.227,11.967,6.455,-0.395,5.672,0.456,0.132,7.453,2.494,1.912,5.372,1.509,0.186,-1.383,0.598,-1.787,-4.129,4.469,1.847,-8.868,-4.344
IDBI Nifty Junior Index Fund Growth Direct,10.115,3.415,2.889,4.662,-1.4,0.65,4.921,1.733,-2.771,7.255,-1.328,4.695,-1.3,-4.011,-1.945,5.092,-4.349,-2.219,6.352,5.019,-11.685,-2.06,3.348,1.543,-4.518,0.165,5.631,-1.93,0.62,-2.271,-6.046,2.764,5.492,5.279,-0.476,-0.917,-0.066,-3.621,-21.299,16.363,5.656,5.293,4.39,1.555,-0.37,0.273,12.026,6.513,-0.344,5.758,0.506,0.178,7.502,2.543,1.96,5.422,1.557,0.236,-1.335,0.646,-1.741,-4.088,4.519,1.892,-8.824,-4.298
IDBI Nifty Junior Index Fund IDCW,9.873,3.268,2.811,4.571,-1.498,0.549,4.813,1.625,-2.873,7.145,-1.437,4.582,-1.351,-4.106,-2.031,4.993,-4.441,-2.308,6.249,4.917,-11.751,-2.108,3.297,1.5,-4.562,0.121,5.541,-1.984,0.566,-2.321,-6.099,2.709,5.436,5.222,-0.518,-0.962,-0.112,-3.657,-21.318,16.329,5.658,5.197,4.325,1.509,-0.415,0.227,11.967,6.455,-0.395,5.672,0.456,0.132,7.453,2.494,1.912,5.372,1.509,0.186,-1.383,0.598,-1.787,-4.129,4.469,1.847,-8.868,-4.344
IDBI Nifty Junior Index Fund IDCW Direct,10.115,3.415,2.889,4.662,-1.4,0.65,4.921,1.733,-2.771,7.255,-1.328,4.695,-1.3,-4.011,-1.945,5.092,-4.349,-2.219,6.352,5.019,-11.685,-2.06,3.348,1.543,-4.518,0.165,5.631,-1.93,0.62,-2.271,-6.046,2.764,5.492,5.279,-0.476,-0.917,-0.066,-3.621,-21.299,16.363,5.656,5.293,4.39,1.555,-0.37,0.273,12.026,6.513,-0.344,5.758,0.506,0.178,7.502,2.543,1.96,5.422,1.557,0.236,-1.335,0.646,-1.741,-4.088,4.519,1.892,-8.824,-4.298
IDBI Gold Exchange Traded Fund,3.858,1.889,-3.312,0.396,1.048,-1.426,1.483,3.776,-0.099,-0.851,0.2,0.059,3.342,0.084,1.979,1.058,0.01,-1.862,-2.043,1.777,1.505,4.474,-5.52,3.379,4.789,-0.837,-3.926,0.819,2.261,5.21,3.557,12.232,-5.507,2.541,-2.266,3.706,3.598,4.137,3.667,5.865,1.135,2.991,8.74,-1.944,-4.065,-0.34,-5.396,4.374,-1.868,-7.236,-3.362,4.044,5.625,-5.116,3.172,-1.647,-1.774,2.914,-0.221,1.105,-0.753,6.501,0.445,0.617,-2.773,3.649
IDBI GOLD FUND,3.655,1.679,-3.427,0.254,0.851,-1.617,1.345,3.575,-0.25,-1.015,0.036,-0.138,3.146,-0.058,1.842,0.933,-0.132,-1.957,-2.141,1.646,1.391,4.334,-5.603,3.257,4.654,-0.951,-4.017,0.749,2.186,5.09,3.436,12.038,-5.556,2.455,-2.338,3.64,3.527,4.055,3.667,5.8,11.22,-7.132,14.769,-10.7,-3.536,0.633,-3.385,2.864,-2.171,-5.195,-3.614,3.908,4.084,-4.084,1.967,-2.156,-1.209,1.962,0.06,1.464,-0.245,4.489,-0.684,1.378,-1.87,2.354
IDBI GOLD FUND Direct,3.699,1.722,-3.385,0.29,0.896,-1.575,1.389,3.621,-0.206,-0.97,0.081,-0.094,3.193,-0.014,1.886,0.971,-0.084,-1.913,-2.093,1.695,1.437,4.385,-5.564,3.299,4.7,-0.907,-3.979,0.787,2.227,5.13,3.481,12.084,-5.519,2.495,-2.308,3.674,3.561,4.085,3.683,5.834,11.253,-7.086,14.815,-10.687,-3.507,0.665,-3.356,2.898,-2.139,-5.177,-3.584,3.938,4.117,-4.051,2.001,-2.124,-1.175,1.997,0.092,1.499,-0.212,4.52,-0.651,1.406,-1.837,2.388
IDBI FLEXI CAP FUND Growth Direct,4.779,0.788,5.307,4.011,1.066,1.205,0.686,-0.632,-1.175,4.545,1.371,4.709,0.312,-1.687,-2.754,6.587,-2.422,-1.463,2.882,1.838,-7.736,-0.984,3.595,0.638,-2.941,-0.839,4.231,-0.226,2.357,-1.28,-6.53,1.579,9.356,4.627,-1.627,2.04,1.083,-3.778,-22.29,13.165,4.899,4.769,5.584,4.454,0.64,0.847,11.609,6.158,0.248,4.128,0.983,-0.134,6.056,4.006,3.063,6.35,3.287,3.315,-3.131,3.259,-0.557,-5.117,4.971,-3.183,-3.49,-5.508
IDBI FLEXI CAP FUND Growth Regular,4.63,0.632,5.083,3.892,0.885,1.032,0.555,-0.802,-1.314,4.343,1.175,4.55,0.093,-1.85,-2.875,6.408,-2.583,-1.628,2.699,1.706,-7.889,-1.139,3.455,0.579,-3.12,-0.942,4.052,-0.337,2.225,-1.369,-6.699,1.487,9.273,4.501,-1.75,1.922,0.943,-3.855,-22.353,13.091,4.86,4.688,5.445,4.354,0.556,0.692,11.507,6.02,0.116,4.051,0.853,-0.221,5.904,3.878,2.967,6.25,3.167,3.216,-3.258,3.133,-0.672,-5.217,4.881,-3.217,-3.608,-5.629
IDBI FLEXI CAP FUND IDCW - Direct Plan,4.863,0.699,5.363,3.99,1.089,1.19,0.719,-0.659,-7.735,4.54,1.314,4.738,0.323,-1.718,-10.431,6.55,-2.443,-1.456,2.899,1.84,-7.723,-0.985,3.605,0.718,-3.03,-0.797,4.262,-8.531,2.338,-1.265,-6.534,1.576,9.296,4.69,-1.673,2.009,1.074,-3.748,-22.271,13.162,4.952,4.789,5.578,4.467,0.672,0.85,11.645,6.129,0.253,4.144,0.97,-9.755,6.045,4.0,3.077,6.371,3.299,3.319,-3.172,3.276,-0.562,-5.123,4.95,-3.158,-3.53,-5.467
IDBI FLEXI CAP FUND IDCW - Regular Plan,3.125,0.065,4.584,3.91,0.471,-0.175,0.228,-1.53,-8.971,3.973,1.605,4.997,-0.281,-1.742,-11.048,5.767,-1.441,-2.651,2.572,0.977,-7.613,-1.247,3.251,0.768,-3.308,-1.379,4.244,-9.108,1.97,-1.648,-6.058,0.821,9.836,4.638,-1.436,1.531,1.372,-0.913,-20.123,11.287,2.683,4.574,4.293,3.308,-0.539,1.274,10.498,5.602,-3.427,2.469,-0.108,-9.679,6.037,3.894,2.227,6.319,3.392,2.049,-3.693,2.195,-1.963,-5.836,3.927,-2.434,-3.158,-5.948
IDBI Midcap Fund Growth Direct,IDBI Midcap Fund Growth Direct,1.296,3.937,1.885,0.368,0.367,5.435,0.945,-1.872,5.695,-0.653,4.355,-0.472,-3.797,-2.632,5.5,-4.781,-3.515,7.062,1.466,-11.868,IDBI Midcap Fund Growth Direct,0.273,0.814,-4.126,3.181,3.808,-1.659,0.628,-2.203,-8.018,-0.49,5.495,5.114,-0.18,0.091,6.425,-2.577,-28.912,15.672,7.458,7.466,5.186,5.784,2.646,0.258,12.755,4.751,1.08,10.328,-0.516,-0.584,4.753,5.531,6.066,0.819,2.709,2.795,-4.618,2.367,-2.9,-7.307,3.067,0.449,-4.893,-4.199
IDBI Midcap Fund Growth Regular,IDBI Midcap Fund Growth Regular,1.198,3.748,1.705,0.185,0.185,5.22,0.696,-1.988,5.439,-0.915,4.114,-0.726,-4.143,-2.881,5.25,-4.946,-3.729,6.884,1.271,-12.04,-0.095,0.095,0.663,-4.327,3.048,3.626,-1.75,0.473,-2.328,-8.103,-0.519,5.403,5.025,-0.287,IDBI Midcap Fund Growth Regular,6.455,-2.653,-29.002,15.517,7.6,7.287,5.12,5.677,2.545,0.184,12.648,4.604,1.004,10.321,-0.624,-0.628,4.689,5.414,5.961,0.706,2.629,2.675,-4.656,2.267,-2.915,-7.39,2.947,0.487,-4.939,-4.362
IDBI Midcap Fund IDCW Direct,IDBI Midcap Fund IDCW Direct,1.296,3.937,1.885,0.368,0.367,5.435,0.945,-1.872,5.695,-0.653,4.355,-0.472,-3.797,-8.47,5.496,-4.746,-3.559,7.044,1.472,-11.86,0.097,0.193,0.865,-4.194,3.184,3.761,-1.58,0.669,-2.249,-7.958,-0.417,5.414,5.136,-0.192,0.096,6.449,-2.559,-28.947,15.741,7.452,7.494,5.203,5.853,2.53,0.366,12.749,4.731,1.072,10.379,-0.549,-0.621,4.706,5.552,6.011,0.813,2.707,2.804,-4.637,2.403,-2.81,-7.313,3.015,0.478,-4.844,-4.274
IDBI Midcap Fund IDCW Regular,IDBI Midcap Fund IDCW Regular,1.198,3.748,1.705,0.185,0.185,5.22,0.696,-1.988,5.439,-0.915,4.114,-0.726,-4.143,-8.814,5.321,-4.921,-3.789,6.853,1.355,-12.032,-0.101,0.101,0.605,-4.213,3.037,3.557,-1.766,0.404,-2.381,-8.13,-0.442,5.418,5.032,-0.306,IDBI Midcap Fund IDCW Regular,6.468,-2.634,-29.016,15.7,7.584,7.288,5.122,5.732,2.51,0.196,12.706,4.561,0.988,10.35,-0.665,-0.595,4.698,5.413,5.946,0.69,2.677,2.668,-4.666,2.292,-2.925,-7.38,2.939,0.519,-4.938,-4.306
IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund - Growth Direct,0.399,1.39,-0.196,2.153,2.874,5.493,-1.853,-1.709,-3.111,5.659,-4.606,-3.621,2.5,2.158,-11.786,-0.522,1.574,2.275,-4.954,IDBI Small Cap Fund - Growth Direct,7.34,-2.874,3.183,-1.892,-10.254,0.226,7.208,3.629,-2.472,1.799,5.613,-2.92,-28.826,12.666,3.378,5.098,5.97,8.508,4.404,-1.44,12.802,7.814,1.467,8.588,5.717,3.556,5.469,5.522,4.276,1.813,5.757,1.627,2.374,3.344,-0.566,-6.263,5.179,-0.733,-3.383,-6.236
IDBI Small Cap Fund - IDCW Regular,IDBI Small Cap Fund - IDCW Regular,IDBI Small Cap Fund - IDCW Regular,IDBI Small Cap Fund - IDCW Regular,IDBI Small Cap Fund - IDCW Regular,IDBI Small Cap Fund - IDCW Regular,IDBI Small Cap Fund - IDCW Regular,0.2,1.096,-0.296,1.972,2.708,5.179,-2.149,-2.013,-3.268,5.503,-4.809,-3.813,2.176,1.936,-12.0,-0.758,1.418,2.153,-5.269,-0.111,7.238,-3.011,3.014,-1.987,-10.459,0.119,7.117,3.604,-2.609,1.678,5.611,-2.985,-28.889,12.656,3.295,4.993,5.812,8.426,4.229,-1.425,12.64,7.845,1.381,8.447,5.611,3.489,5.323,5.487,4.175,1.752,5.676,1.509,2.319,3.254,-0.666,-6.369,5.119,-0.736,-3.488,-6.22
IDBI Small Cap Fund Growth Regular,IDBI Small Cap Fund Growth Regular,IDBI Small Cap Fund Growth Regular,IDBI Small Cap Fund Growth Regular,IDBI Small Cap Fund Growth Regular,IDBI Small Cap Fund Growth Regular,IDBI Small Cap Fund Growth Regular,0.2,1.096,-0.296,1.972,2.708,5.179,-2.149,-2.013,-3.268,5.503,-4.809,-3.813,2.176,1.936,-12.0,-0.758,1.418,2.153,-5.269,-0.111,7.238,-3.011,3.014,-1.987,-10.459,0.119,7.117,3.604,-2.609,1.678,5.611,-2.985,-28.889,12.656,3.295,4.993,5.812,8.426,4.229,-1.425,12.64,7.845,1.381,8.447,5.611,3.489,5.323,5.487,4.175,1.752,5.676,1.509,2.319,3.254,-0.666,-6.369,5.119,-0.736,-3.488,-6.22
IDBI Small Cap Fund IDCW Direct,IDBI Small Cap Fund IDCW Direct,IDBI Small Cap Fund IDCW Direct,IDBI Small Cap Fund IDCW Direct,IDBI Small Cap Fund IDCW Direct,IDBI Small Cap Fund IDCW Direct,IDBI Small Cap Fund IDCW Direct,0.399,1.39,-0.196,2.153,2.874,5.493,-1.853,-1.709,-3.111,5.659,-4.606,-3.621,2.5,2.158,-11.786,-0.522,1.574,2.275,-4.954,IDBI Small Cap Fund IDCW Direct,7.34,-2.874,3.183,-1.892,-10.254,0.226,7.208,3.629,-2.472,1.799,5.613,-2.92,-28.826,12.666,3.378,5.098,5.97,8.508,4.404,-1.44,12.802,7.814,1.467,8.588,5.717,3.556,5.469,5.522,4.276,1.813,5.757,1.627,2.374,3.344,-0.566,-6.263,5.179,-0.733,-3.383,-6.236
IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,-0.299,1.502,1.775,-2.422,-2.681,4.146,-1.265,-1.281,6.212,1.509,-6.822,-4.213,3.246,-0.101,-2.427,2.073,4.873,IDBI FOCUSED 30 EQUITY FUND - Growth Direct,0.583,-1.051,-6.66,0.414,7.128,3.914,-0.471,1.137,0.187,-3.042,-23.198,17.609,5.517,5.12,6.114,5.04,-1.129,1.618,12.079,6.85,-0.156,3.132,0.607,-1.434,5.891,2.24,1.555,7.251,3.477,4.48,-3.574,1.05,-0.964,-4.017,5.856,-4.073,-2.988,-4.718
IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,IDBI FOCUSED 30 EQUITY FUND - Growth Regular,-0.3,1.202,1.584,-2.632,-2.903,3.984,-1.478,-1.4,6.014,1.25,-6.972,-4.517,3.118,-0.312,-2.708,1.927,4.832,-0.2,0.504,-1.091,-6.72,0.323,6.987,3.878,-0.589,0.99,0.196,-2.985,-23.244,17.497,5.422,5.143,5.87,4.984,-1.187,1.502,12.032,6.778,-0.247,3.058,0.561,-1.515,5.825,2.141,1.497,7.247,3.345,4.425,-3.669,0.985,-1.09,-4.083,5.757,-4.083,-2.985,-4.825
IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,IDBI FOCUSED 30 EQUITY FUND - IDCW Regular,-0.3,1.202,1.584,-2.632,-2.903,3.984,-1.478,-1.4,6.014,1.25,-6.972,-4.517,3.118,-0.312,-2.708,1.927,4.832,-0.2,0.504,-1.091,-6.72,0.323,6.987,3.878,-0.589,0.99,0.196,-2.985,-23.244,17.497,5.422,5.143,5.87,4.984,-1.187,1.502,12.032,6.778,-0.247,3.058,0.561,-1.515,5.825,2.141,1.497,7.247,3.345,4.425,-3.669,0.985,-1.09,-4.083,5.757,-4.083,-2.985,-4.825
IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,-0.299,1.502,1.775,-2.422,-2.681,4.146,-1.265,-1.281,6.212,1.509,-6.822,-4.213,3.246,-0.101,-2.427,2.073,4.873,IDBI FOCUSED 30 EQUITY FUND -IDCW Direct,0.583,-1.051,-6.66,0.414,7.128,3.914,-0.471,1.137,0.187,-3.042,-23.198,17.609,5.517,5.12,6.114,5.04,-1.129,1.618,12.079,6.85,-0.156,3.132,0.607,-1.434,5.891,2.24,1.555,7.251,3.477,4.48,-3.574,1.05,-0.964,-4.017,5.856,-4.073,-2.988,-4.718
IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),IDBI Banking & Financial Services Fund - Direct Plan (Growth),0.2,1.195,0.098,-5.709,IDBI Banking & Financial Services Fund - Direct Plan (Growth),3.445,2.727,-4.228,1.643,9.798,-2.024,5.243,-1.407,-7.939,-0.969,6.907,4.588,4.476,2.065,-1.855,-2.131,-33.394,17.17,2.036,9.352,-0.57,9.133,-3.541,5.117,16.837,4.803,3.583,5.31,-1.528,-3.026,6.592,-0.83,0.456,6.868,0.212,5.074,-6.841,-2.88,3.105,-6.092,5.339,-4.417,-2.187,-5.243
IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),IDBI Banking & Financial Services Fund - Direct Plan (IDCW),0.2,1.195,0.098,-5.709,IDBI Banking & Financial Services Fund - Direct Plan (IDCW),3.445,2.727,-4.228,1.643,9.798,-2.024,5.243,-1.407,-7.939,-0.969,6.907,4.588,4.476,2.065,-1.855,-2.131,-33.394,17.17,2.036,9.352,-0.57,9.133,-3.541,5.117,16.837,4.803,3.583,5.31,-1.528,-3.026,6.592,-0.83,0.456,6.868,0.212,5.074,-6.841,-2.88,3.105,-6.092,5.339,-4.417,-2.187,-5.243
IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),IDBI Banking & Financial Services Fund - Regular Plan (Growth),0.2,0.998,-0.099,-6.04,-0.211,3.273,2.454,-4.391,1.357,9.578,-2.162,5.172,-1.532,-8.143,-1.096,6.797,4.532,4.336,1.954,-1.916,-2.202,-33.491,17.07,2.243,9.161,-0.591,9.113,-3.675,5.087,16.773,4.727,3.559,5.197,-1.673,-2.998,6.465,-0.868,0.318,6.719,0.148,4.956,-6.906,-2.952,3.04,-6.195,5.31,-4.431,-2.229,-5.293
