scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,0.236,0.456,-0.356,0.029,-0.079,0.014,0.067,-0.112,0.019,0.036,-0.071,0.042,-0.066,-0.001,-0.005,-0.008,-0.053,0.037,-0.038,0.019,0.026,0.246,-0.285,0.018,-0.015,-0.005,0.026,-0.076,0.013,0.023,-0.036,0.022,0.011,-0.03,0.023,-0.042,0.019,0.003,0.021,-0.066,0.044,0.032
Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,0.236,-0.122,0.05,0.029,-0.079,0.014,0.067,-0.112,0.019,-0.059,0.024,0.042,-0.066,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,-0.005,0.004,-0.046,0.031,-0.05,0.019,0.026,0.004,-0.044,-0.022,0.025,-0.005,0.026,-0.075,0.013,0.023,-0.036,0.022,-0.038,0.019,0.023,-0.042,0.019,0.003,0.021,-0.066,0.044,-0.063
Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,0.016,0.512,0.494,-0.893,-0.097,0.068,-0.004,-0.078,0.035,0.023,-0.051,0.022,-0.091,-0.003,0.041,-0.03,-0.026,0.001,-0.032,0.026,0.006,-0.046,0.017,0.042,-0.061,0.026,-0.023,-0.044,0.025,0.021,-0.035,0.011,0.02,-0.028,0.029,-0.053,0.003,0.022,-0.005,-0.019,0.032
Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,0.344,-0.221,-0.094,0.067,-0.006,-0.075,0.036,0.021,-0.05,0.021,-0.088,-0.005,0.041,-0.03,-0.028,0.004,-0.03,0.026,0.004,-0.044,0.018,0.039,-0.059,0.026,-0.021,-0.04,0.023,0.02,-0.034,0.011,0.019,-0.027,0.029,-0.051,0.003,0.021,-0.005,-0.016,0.031
Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,0.193,0.48,0.428,0.403,0.436,0.384,0.393,0.372,0.366,0.32,0.35,0.257,0.254,0.229,0.253,0.247,0.26,0.247,0.234,0.226,0.252,0.242,0.207,0.245,0.261,0.268,0.274,0.231,0.248,0.285,0.268,0.261,0.275,0.294,0.264,0.295,0.378
Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,0.411,0.417,0.393,0.426,0.374,0.381,0.361,0.365,0.307,0.34,0.245,-3.993,0.219,0.241,-0.438,0.248,0.236,-0.504,0.213,0.241,-0.447,0.197,0.232,-0.467,0.256,0.262,-0.519,0.236,0.273,-0.556,0.249,0.264,-0.467,0.252,0.283,-0.523
Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,0.061,0.06,0.384,0.392,0.372,0.366,0.319,0.351,0.258,0.254,0.228,0.253,0.246,0.26,0.248,0.234,0.226,0.252,0.242,0.21,0.245,0.26,0.268,0.275,0.231,0.248,0.286,0.268,0.261,0.275,0.294,0.263,0.295,0.378
Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,Motilal Oswal Nifty 500 Index Fund - Direct Plan,2.545,5.101,1.136,0.922,-0.358,-4.214,-25.66,17.971,5.611,6.585,5.697,5.521,0.26,1.38,12.82,6.781,1.615,5.149,0.845,-0.924,6.609,1.997,1.671,5.563,3.184,1.986,-3.335,1.433,-0.593,-5.197,6.254,-2.0,-4.217,-4.767
Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,Motilal Oswal Nifty 500 Index Fund - Regular Plan,2.508,5.044,1.086,0.869,-0.411,-4.258,-25.699,17.911,5.557,6.527,5.641,5.467,0.206,1.328,12.762,6.722,1.559,5.096,0.79,-0.977,6.554,1.943,1.618,5.506,3.13,1.929,-3.387,1.379,-0.644,-5.242,6.197,-2.053,-4.268,-4.817
Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,Motilal Oswal Nifty Bank Index - Regular Plan,3.541,5.594,5.174,0.597,-4.181,-2.896,-36.506,17.475,0.876,10.108,-1.562,12.654,-6.378,7.353,19.519,4.56,5.62,6.469,-4.077,-3.449,8.789,-1.738,-0.271,5.257,1.808,6.708,-8.59,-2.542,5.612,-6.047,4.831,-2.911,-1.107,-5.872
Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,Motilal Oswal Nifty Bank Index Fund - Direct Plan,3.578,5.653,5.226,0.65,-4.13,-2.853,-36.479,17.539,0.928,10.166,-1.509,12.711,-6.329,7.409,19.582,4.618,5.679,6.522,-4.026,-3.398,8.845,-1.685,-0.22,5.313,1.862,6.767,-8.542,-2.489,5.669,-5.992,4.9,-2.851,-1.042,-5.81
