scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.05,0.05,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.18,0.028,0.027,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.039,0.039,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.021,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.613,0.24,0.005,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.17,0.159,0.009,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.009,-0.034,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.048,0.037,-0.027,-0.102,0.014,0.155,HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,-0.229,0.036
HDFC Floating Rate Debt Fund - Direct Plan - Growth Option,0.671,0.342,0.601,0.431,0.625,0.605,0.756,0.603,0.38,0.633,0.409,0.256,0.36,0.447,1.042,0.007,0.325,0.681,0.713,0.577,0.307,0.615,0.799,0.778,0.659,0.613,0.883,0.282,0.915,0.397,0.998,0.682,0.582,0.8,0.666,0.455,0.555,0.55,0.403,0.087,1.33,1.22,0.936,0.48,0.465,0.918,0.817,0.603,0.009,0.159,0.412,0.395,0.524,0.381,0.588,0.645,0.276,0.227,0.273,0.115,0.259,0.19,0.549,0.25,-0.227,0.036
HDFC Floating Rate Debt Fund - Direct Plan - Monthly IDCW,-0.253,0.029,0.055,-0.169,-0.046,-0.057,-0.027,0.076,-0.039,-0.138,0.032,-0.004,-0.131,0.035,0.338,0.007,-0.511,-0.033,-0.076,-0.011,0.07,-0.131,0.078,-0.151,-0.014,0.054,0.19,0.283,0.112,-0.206,0.112,-0.083,-0.101,0.06,-0.037,-0.067,-0.016,-0.125,0.403,-0.696,-0.141,0.11,-0.048,0.024,-0.015,-0.109,0.818,-0.786,-0.179,0.119,-0.054,-0.034,-0.133,-0.016,0.069,-0.021,0.003,-0.133,0.071,0.03,-0.188,0.19,0.132,-0.02,-0.227,0.037
HDFC Floating Rate Debt Fund - Direct Plan - Weekly IDCW,-0.119,0.03,0.055,-0.169,-0.047,-0.056,-0.028,0.074,-0.037,-0.137,0.031,-0.005,-0.131,0.035,0.339,-0.634,0.13,-0.033,-0.076,-0.011,0.071,-0.132,0.077,-0.15,-0.014,0.054,0.189,-0.403,0.112,-0.206,0.111,-0.084,-0.102,0.06,-0.036,-0.066,-0.017,-0.125,0.264,-0.592,-0.107,0.109,-0.047,-0.326,-0.214,-0.108,0.155,-0.13,-0.576,0.119,-0.054,-0.034,-0.133,-0.016,0.069,-0.021,-0.009,-0.12,0.07,-0.008,-0.156,0.021,0.213,-0.019,-0.369,0.036
HDFC Floating Rate Debt Fund - Growth Option,0.662,0.335,0.592,0.424,0.617,0.593,0.744,0.59,0.368,0.621,0.397,0.245,0.347,0.435,1.03,-0.003,0.312,0.662,0.701,0.564,0.295,0.603,0.787,0.766,0.646,0.602,0.871,0.271,0.903,0.385,0.985,0.67,0.571,0.788,0.654,0.443,0.542,0.54,0.391,0.076,1.318,1.203,0.915,0.459,0.444,0.899,0.797,0.582,-0.012,0.139,0.391,0.378,0.504,0.36,0.568,0.625,0.256,0.206,0.252,0.094,0.239,0.172,0.529,0.232,-0.245,0.018
HDFC Floating Rate Debt Fund - Monthly IDCW Option,-0.251,0.03,0.054,-0.169,-0.044,-0.057,-0.026,0.074,-0.038,-0.136,0.031,-0.005,-0.13,0.035,0.338,-0.003,-0.498,-0.033,-0.074,-0.011,0.069,-0.129,0.076,-0.148,-0.014,0.054,0.189,0.271,0.111,-0.206,0.113,-0.084,-0.098,0.059,-0.036,-0.064,-0.017,-0.125,0.391,-0.684,-0.138,0.109,-0.048,0.028,-0.018,-0.107,0.798,-0.766,-0.181,0.119,-0.049,-0.033,-0.13,-0.017,0.068,-0.017,HDFC Floating Rate Debt Fund - Monthly IDCW Option,-0.133,0.074,0.027,-0.189,0.171,0.13,-0.017,-0.245,0.018
HDFC Floating Rate Debt Fund - Weekly IDCW Option,-0.11,0.029,0.054,-0.167,-0.045,-0.057,-0.026,0.075,-0.038,-0.135,0.031,-0.006,-0.13,0.037,0.336,-0.635,0.137,-0.033,-0.075,-0.01,0.07,-0.131,0.078,-0.149,-0.014,0.053,0.19,-0.404,0.112,-0.207,0.114,-0.085,-0.098,0.059,-0.037,-0.064,-0.017,-0.124,0.257,-0.585,-0.104,0.11,-0.049,-0.321,-0.215,-0.109,0.154,-0.127,-0.578,0.119,-0.05,-0.033,-0.129,-0.017,0.068,-0.017,-0.016,-0.117,0.074,-0.019,-0.142,0.012,0.222,-0.018,-0.384,0.018
HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,-0.051,0.051,HDFC Floating Rate Debt Fund - Retail Daily Div Option,-0.188,0.041,0.541,-0.603,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,-0.04,0.04,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option,HDFC Floating Rate Debt Fund - Retail Daily Div Option
HDFC Floating Rate Debt Fund - Retail Growth Option,0.646,0.319,0.576,0.41,0.6,0.578,0.728,0.573,0.353,0.605,0.382,0.229,0.33,0.42,1.013,-0.016,0.296,0.654,0.682,0.547,0.28,0.585,0.771,0.75,0.623,0.586,0.856,0.255,0.209,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option,HDFC Floating Rate Debt Fund - Retail Growth Option
HDFC Floating Rate Debt Fund - Retail Monthly Div option,-0.248,0.029,0.053,-0.166,-0.042,-0.057,-0.022,0.072,-0.038,-0.131,0.03,-0.004,-0.128,0.035,0.336,-0.017,-0.478,0.655,-0.754,-0.013,0.07,-0.128,0.076,-0.146,-0.016,0.054,0.189,0.255,0.208,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option,HDFC Floating Rate Debt Fund - Retail Monthly Div option
HDFC Floating Rate Debt Fund - Retail Weekly Div Option,-0.096,0.029,0.053,-0.165,-0.043,-0.057,-0.024,0.073,-0.037,-0.132,0.03,-0.005,-0.128,0.036,0.336,-0.641,0.146,0.539,-0.64,-0.012,0.07,-0.128,0.076,-0.145,-0.016,0.053,0.189,-0.403,0.098,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option,HDFC Floating Rate Debt Fund - Retail Weekly Div Option
HDFC Hybrid Debt Fund - Growth Option - Direct Plan,2.117,-1.409,2.246,0.918,1.574,0.809,1.761,-0.492,-0.91,3.111,-0.249,0.254,-0.84,-2.092,0.582,-0.562,-0.705,-0.733,2.058,1.287,-1.497,0.587,0.969,1.633,-0.941,0.41,3.403,-1.24,2.49,HDFC Hybrid Debt Fund - Growth Option - Direct Plan,-1.338,-0.251,0.924,2.418,0.887,0.318,0.396,-0.328,-6.0,3.128,1.517,3.376,2.412,2.09,-1.146,1.541,4.178,2.826,0.757,1.818,0.373,0.602,3.039,1.25,1.521,0.809,1.73,0.93,-0.634,0.316,0.416,-1.016,1.314,-0.924,-1.058,-0.659
HDFC Hybrid Debt Fund - Growth Plan,2.067,-1.454,2.193,0.88,1.525,0.761,1.712,-0.543,-0.958,3.058,-0.301,0.204,-0.895,-2.14,0.534,-0.61,-0.758,-0.782,2.003,1.234,-1.542,0.543,0.928,1.591,-0.985,0.375,3.369,-1.267,2.456,-0.031,-1.372,-0.282,0.891,2.379,0.852,0.278,0.363,-0.352,-6.026,3.101,1.481,3.338,2.377,2.056,-1.178,1.509,4.144,2.79,0.721,1.786,0.338,0.581,3.003,1.216,1.488,0.774,1.694,0.889,-0.673,0.277,0.379,-1.052,1.266,-0.96,-1.066,-0.698
HDFC Hybrid Debt Fund - IDCW Monthly,1.294,-2.214,1.413,0.116,0.761,0.005,0.958,-1.294,-1.715,2.286,-1.051,-0.557,-1.65,-2.916,-0.268,-1.414,-1.565,-1.606,1.158,0.402,-2.373,-0.321,0.075,0.74,-1.828,-0.489,2.502,-2.104,1.598,-0.874,-2.218,-1.149,0.014,1.486,-0.019,-0.595,-0.51,-1.226,-6.947,2.386,0.77,2.641,1.7,1.39,-1.84,0.843,3.481,2.15,0.095,1.159,-0.282,-0.04,2.384,0.611,0.885,0.174,1.099,0.306,-1.258,-0.316,-0.214,-1.647,0.66,-1.552,-1.677,-1.314
HDFC Hybrid Debt Fund - IDCW Monthly - Direct Plan,1.361,-2.151,1.478,0.172,0.829,0.072,1.026,-1.224,-1.646,2.36,-0.977,-0.484,-1.572,-2.843,-0.193,-1.34,-1.486,-1.528,1.241,0.484,-2.298,-0.245,0.15,0.814,-1.751,-0.418,2.571,-2.042,1.668,-0.807,-2.147,-1.079,0.086,1.566,0.057,-0.513,-0.435,-1.16,-6.875,2.45,0.842,2.715,1.771,1.458,-1.772,0.91,3.552,2.221,0.167,1.227,-0.212,0.017,2.455,0.682,0.954,0.246,1.172,0.383,-1.181,-0.239,-0.139,-1.571,0.749,-1.477,-1.597,-1.233
HDFC Hybrid Debt Fund - IDCW Quarterly,2.067,-1.454,-0.033,0.88,1.525,-1.393,1.713,-0.543,-3.111,3.058,-0.301,-1.959,-0.895,-2.14,-1.74,-0.61,-0.758,-3.116,2.003,1.235,-3.894,0.543,0.928,-0.817,-0.985,0.374,0.92,-1.267,2.455,-2.408,-1.372,-0.283,-1.578,2.379,0.852,-2.175,0.363,-0.352,-8.608,3.101,1.481,1.372,2.376,2.056,-3.041,1.509,4.144,0.989,0.721,1.786,-1.407,0.581,3.004,-0.484,1.488,0.774,0.026,0.889,-0.673,-1.384,0.38,-1.053,-0.429,-0.959,-1.069,-2.421
HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan,2.117,-1.409,0.067,0.918,1.574,-1.291,1.761,-0.492,-3.005,3.111,-0.249,-1.846,-0.839,-2.091,-1.62,-0.563,-0.705,-2.988,2.057,1.287,-3.764,0.588,0.969,-0.681,-0.944,0.41,1.053,-1.24,2.49,-2.274,-1.339,-0.251,-1.435,2.418,0.887,-2.021,0.395,-0.328,-8.457,3.128,1.517,1.513,2.412,2.089,-2.911,1.541,4.178,1.124,0.757,1.818,-1.273,0.602,3.039,-0.35,1.521,0.809,0.165,0.929,-0.633,-1.242,0.417,-1.016,-0.271,-0.924,-1.03,-2.265
HDFC MF MIP STP -Direct Plan - Growth Option,2.099,-0.398,2.221,0.659,1.45,0.533,1.832,0.159,-0.561,2.744,0.398,0.821,-1.363,-0.956,0.226,-0.694,-1.305,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option,HDFC MF MIP STP -Direct Plan - Growth Option
HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,1.283,-1.201,1.708,-0.141,0.65,-0.047,1.833,-0.624,-0.561,2.743,0.398,0.057,-2.114,-0.955,-0.56,-0.693,-1.305,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option,HDFC MF MIP STP -Direct Plan - Monthly Dividend Option
