scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,ITI Multi Cap Fund - Regular Plan - IDCW Option,5.202,-1.18,-6.392,2.316,6.574,5.18,1.468,0.361,1.314,-4.744,-27.801,19.638,4.735,1.125,5.205,0.87,-0.297,1.9,11.475,1.45,4.076,6.845,0.098,-0.149,7.045,1.109,0.905,-0.115,3.65,0.027,-5.711,-1.492,-0.684,-6.747,2.612,-1.565,-2.134,-4.461
ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,0.067,0.011,0.008,-0.018,0.029,-0.056,0.024,-0.003,-0.008,0.008,-0.052,0.018,0.013,-0.001,-0.006,0.014,-0.001,-0.006,-0.004,-0.015,0.03,-0.027,0.028,-0.129,0.125,0.037,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,0.118,0.039,-0.015,0.022,-0.025
ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,ITI Liquid Fund - Regular Plan - Monthly IDCW Option,-0.148,-0.007,-0.002,-0.032,0.024,-0.056,0.026,-0.004,-0.01,0.003,-0.045,0.019,0.012,-0.001,-0.006,0.014,-0.001,-0.005,-0.004,-0.014,0.029,-0.025,0.027,-0.018,0.017,-0.004,-0.004,0.009,-0.023,0.024,-0.007,-0.008,0.02,-0.029,0.039,-0.016,0.021,-0.023
ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,ITI Arbitrage Fund - Direct Plan - Growth Option,0.187,0.766,0.264,0.462,0.515,0.623,0.046,0.505,0.312,0.142,0.222,0.131,0.44,0.355,0.101,0.297,0.101,0.194,0.311,0.426,0.289,0.405,0.346,0.31,0.139,0.03,0.378,0.219,0.313,0.378,0.029,0.215,0.329,0.244
ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,ITI Arbitrage Fund - Direct Plan - IDCW Option,0.187,0.766,0.264,0.462,0.515,0.623,0.046,0.505,0.312,0.142,0.222,0.131,0.44,0.355,0.101,0.297,0.101,0.194,0.311,0.426,0.289,0.405,0.346,0.31,0.139,0.03,0.378,0.219,0.313,0.378,0.029,0.215,0.329,0.244
ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,ITI Arbitrage Fund - Regular Plan - Growth Option,0.147,0.703,0.206,0.399,0.453,0.571,-0.015,0.445,0.254,0.08,0.16,0.071,0.377,0.295,0.041,0.234,0.037,0.137,0.247,0.367,0.23,0.344,0.286,0.248,0.077,-0.035,0.316,0.157,0.254,0.319,-0.036,0.153,0.263,0.178
ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,ITI Arbitrage Fund - Regular Plan - IDCW Option,0.12,0.648,0.218,0.302,0.455,0.264,-0.033,0.327,0.691,0.277,0.183,0.146,0.366,0.23,-0.033,0.279,0.055,0.179,0.283,0.395,0.344,0.384,0.294,0.288,0.034,0.151,0.403,0.201,0.256,0.32,-0.073,0.248,0.346,0.278
ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,ITI Long Term Equity Fund - Direct Plan - Growth Option,2.932,1.667,0.595,2.283,-4.335,-26.768,16.651,6.204,6.802,4.308,5.237,-0.159,0.634,11.933,5.73,2.146,6.849,0.217,0.783,7.241,2.595,0.612,0.895,3.442,-0.061,-5.294,-0.865,-1.198,-4.385,1.253,-1.838,-2.324,-3.777
ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,ITI Long Term Equity Fund - Direct Plan - IDCW Option,2.932,1.667,0.595,2.283,-4.335,-26.768,16.651,6.204,6.802,4.308,5.237,-0.159,0.634,11.933,1.224,2.146,6.849,0.217,0.783,7.241,2.596,0.612,0.895,3.441,-0.061,-5.295,-0.865,-1.197,-4.385,1.253,-1.838,-2.324,-3.777
ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,ITI Long Term Equity Fund - Regular Plan - Growth Option,2.889,1.499,0.419,2.103,-4.476,-26.897,16.462,6.024,6.609,4.119,5.053,-0.339,0.459,11.737,5.533,1.955,6.669,0.03,0.606,7.054,2.41,0.436,0.712,3.255,-0.247,-5.461,-1.039,-1.338,-4.538,1.07,-2.003,-2.5,-3.95
ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,ITI Long Term Equity Fund - Regular Plan - IDCW Option,2.889,1.499,0.419,2.103,-4.476,-26.897,16.462,6.024,6.609,4.119,5.053,-0.339,0.459,11.737,0.918,1.954,6.669,0.03,0.607,7.054,2.41,0.436,0.712,3.255,-0.247,-5.461,-1.039,-1.337,-4.538,1.07,-2.003,-2.5,-3.95
ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,0.051,0.037,0.004,-0.015,-0.002,-0.046,0.021,0.014,-0.018,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,0.025,0.116,-0.008,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,0.007,-0.023,0.026,-0.009,-0.007,0.018,-0.029,0.027,0.019,-0.007,-0.026
