scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
Mirae Asset Cash Management Fund Direct  Daily IDCW,0.027,0.024,0.027,0.025,0.028,0.026,0.027,0.028,0.025,0.026,0.004,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,-0.001,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW,Mirae Asset Cash Management Fund Direct  Daily IDCW
Mirae Asset Cash Management Fund Direct Monthly IDCW,0.55,0.48,0.529,0.499,0.557,0.531,0.54,0.554,0.502,0.531,-0.036,-0.046,0.033,-0.089,0.022,-0.041,0.027,-0.031,0.029,-0.023,-0.034,0.024,-0.081,0.039,-0.007,-0.075,0.106,-0.047,0.004,-0.047,0.013,-0.079,0.022,-0.009,-0.027,0.022,-0.012,-0.053,0.387,-0.464,-0.011,0.027,-0.02,-0.006,0.009,-0.028,0.01,0.018,-0.006,-0.033,0.033,-0.073,0.023,-0.004,-0.014,0.018,-0.014,0.001,0.006,0.006,-0.014,-0.032,0.037,-0.063,0.048,0.001
Mirae Asset Cash Management Fund Direct Weekly IDCW,0.105,0.05,-0.024,0.057,-0.002,0.07,0.086,-0.009,0.051,0.084,-0.094,0.024,-0.076,Mirae Asset Cash Management Fund Direct Weekly IDCW,-0.019,0.018,-0.076,0.051,-0.088,0.039,0.024,-0.082,0.02,0.042,-0.084,0.001,0.104,-0.007,-0.095,0.017,-0.077,0.013,0.039,-0.084,0.031,-0.062,0.03,-0.008,0.259,0.002,0.003,-0.042,0.018,0.018,-0.045,0.024,0.014,-0.026,0.029,-0.012,-0.038,-0.019,0.012,-0.033,0.024,-0.037,0.023,0.022,-0.045,0.022,0.009,0.005,-0.031,-0.02,-0.036,0.037
Mirae Asset Cash Management Fund Regular Monthly IDCW,0.062,-0.075,0.115,-0.019,0.053,-0.052,0.072,0.022,-0.039,0.041,-0.035,-0.045,0.031,-0.088,0.023,-0.043,0.027,-0.029,0.028,-0.022,-0.034,0.024,-0.079,0.039,-0.007,-0.075,0.106,-0.049,0.004,-0.047,0.013,-0.078,0.022,-0.01,-0.026,0.022,-0.012,-0.052,0.386,-0.462,-0.01,0.026,-0.02,-0.005,0.009,-0.028,0.008,0.019,-0.006,-0.032,0.033,-0.072,0.022,-0.004,-0.014,0.017,-0.014,0.001,0.006,0.006,-0.014,-0.031,0.036,-0.061,0.047,0.001
Mirae Asset Cash Management Fund Regular Weekly IDCW,0.077,0.028,-0.053,0.031,-0.033,0.044,0.06,-0.037,0.023,0.067,-0.107,0.024,-0.076,0.001,-0.018,0.017,-0.075,0.051,-0.087,0.038,0.025,-0.08,0.02,0.042,-0.084,0.001,0.104,-0.009,-0.093,0.017,-0.076,0.013,0.039,-0.082,0.03,-0.061,0.029,-0.008,0.256,0.002,0.003,-0.041,0.018,0.017,-0.044,0.023,0.013,-0.025,0.028,-0.012,-0.037,-0.019,0.012,-0.032,0.023,-0.036,0.023,0.021,-0.044,0.022,0.009,0.005,-0.029,-0.02,-0.035,0.037
Mirae Asset Cash Management Fund RegularDaily IDCW ,0.027,0.024,0.026,0.025,0.028,0.026,0.027,0.027,0.025,0.026,0.003,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,-0.002,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW ,Mirae Asset Cash Management Fund RegularDaily IDCW 
Mirae Asset Savings Fund - Direct Plan - Growth,0.618,0.422,0.569,0.409,0.56,0.593,0.701,0.62,0.358,0.468,0.407,0.278,0.34,0.499,0.857,0.189,0.364,0.653,0.675,0.582,0.223,0.591,0.822,0.802,0.643,0.642,0.973,0.301,0.857,-0.787,0.999,0.712,0.317,0.827,0.478,-0.082,0.604,0.559,0.297,0.144,1.043,0.854,1.097,0.393,0.352,0.551,0.533,0.278,0.044,0.238,0.451,0.373,0.292,0.242,0.448,0.435,0.152,0.208,0.351,0.261,0.235,0.314,0.398,0.183,-0.073,0.408
Mirae Asset Savings Fund Direct Daily IDCW,0.029,-0.039,0.026,Mirae Asset Savings Fund Direct Daily IDCW,0.027,0.029,0.035,0.03,-0.029,0.023,0.002,Mirae Asset Savings Fund Direct Daily IDCW,-0.039,0.039,Mirae Asset Savings Fund Direct Daily IDCW,-0.051,-0.013,0.013,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,-0.082,0.082,0.04,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,-1.232,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,-0.131,0.132,-0.028,Mirae Asset Savings Fund Direct Daily IDCW,-0.335,0.207,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,-0.005,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,-0.092,0.092,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,Mirae Asset Savings Fund Direct Daily IDCW,-0.016,0.016,0.001,Mirae Asset Savings Fund Direct Daily IDCW,-0.074,0.075
Mirae Asset Savings Fund Direct Monthly IDCW,0.593,0.399,0.545,0.396,0.543,0.575,0.689,0.608,0.347,0.457,-0.024,-0.022,-0.064,-0.032,0.186,-0.389,0.098,-0.125,0.054,-0.078,0.055,-0.121,0.042,0.03,-0.204,0.029,0.205,-0.328,0.119,-1.132,0.146,-0.15,-0.082,0.134,-0.169,-0.089,0.081,-0.146,0.301,-0.631,0.163,0.193,-0.214,0.12,-0.112,-0.103,0.044,0.027,-0.112,0.039,0.08,-0.128,-0.061,-0.021,0.009,0.041,-0.089,-0.014,0.059,0.016,-0.088,-0.015,0.094,-0.128,-0.073,0.151
Mirae Asset Savings Fund Direct Quarterly IDCW,0.594,0.397,0.545,-2.896,0.544,0.571,-0.962,0.608,0.348,-1.155,0.397,0.267,-1.332,0.485,0.844,-1.591,0.355,0.643,-0.86,0.577,0.222,-1.054,0.818,0.792,-2.122,0.633,0.96,-3.462,0.849,-0.792,-0.485,0.703,0.31,-1.137,0.471,-0.089,-1.269,0.558,0.298,-1.032,1.043,0.855,-0.854,0.393,0.352,-1.594,0.533,0.266,0.044,0.237,0.451,0.373,0.292,0.242,-1.962,0.435,0.152,-1.746,0.351,0.261,-0.848,0.314,0.398,-0.707,-0.073,0.408
Mirae Asset Savings Fund Direct Weekly IDCW,0.593,0.395,0.545,0.388,0.543,0.58,0.689,0.608,0.348,0.458,0.015,0.054,-0.169,0.054,-0.016,-0.2,-0.013,0.049,-0.099,0.023,0.063,-0.12,0.058,0.039,-0.275,0.141,0.164,-0.275,0.083,-1.121,-0.06,-0.022,-0.047,0.008,-0.051,-0.225,0.166,-0.092,0.106,-0.275,0.171,-0.016,0.063,0.041,-0.096,-0.045,0.024,-0.025,-0.084,0.097,-0.049,-0.054,-0.039,-0.012,0.008,-0.054,0.013,0.017,-0.03,0.029,-0.032,0.003,0.023,-0.058,-0.073,0.109
Mirae Asset Savings Fund Regular Savings Daily IDCW,0.028,-0.043,0.02,-0.003,0.025,0.027,0.032,0.028,-0.034,0.02,0.001,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.04,0.04,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.064,-0.016,0.016,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.085,0.085,0.037,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,-1.234,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,0.144,-0.087,-0.174,0.12,0.056,-0.107,-0.349,0.264,0.332,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.182,-0.152,0.067,0.008,-0.059,-0.133,0.134,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.013,0.013,Mirae Asset Savings Fund Regular Savings Daily IDCW,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.018,0.018,0.005,Mirae Asset Savings Fund Regular Savings Daily IDCW,-0.124,0.124
Mirae Asset Savings Fund Regular Savings Monthly IDCW,0.013,-0.082,0.169,-0.115,0.092,-0.056,0.134,0.102,-0.077,-0.003,-0.02,-0.015,-0.065,-0.027,0.188,-0.381,0.098,-0.119,0.053,-0.079,0.06,-0.12,0.047,0.029,-0.205,0.037,0.203,-0.324,0.121,-1.145,0.144,-0.143,-0.079,0.133,-0.163,-0.136,0.13,-0.138,0.252,-0.583,0.163,0.191,-0.214,0.124,-0.106,-0.102,0.045,0.026,-0.11,0.042,0.075,-0.112,-0.062,-0.02,0.014,0.04,-0.088,-0.014,0.059,0.016,-0.082,-0.01,0.094,-0.117,-0.124,0.202
Mirae Asset Savings Fund Regular Savings Quarterly IDCW,0.556,0.362,0.508,-2.574,0.494,0.535,-0.827,0.557,0.302,-1.086,0.35,0.22,-1.269,0.451,0.804,-1.611,0.311,0.603,-0.904,0.526,0.171,-0.978,0.765,0.744,-2.173,0.591,0.923,-2.255,0.802,-0.836,0.44,0.655,0.268,-0.708,0.427,-0.136,-0.924,0.523,0.252,-0.877,1.002,0.806,-0.704,0.345,0.301,-1.445,0.482,0.225,-0.009,0.188,0.394,0.329,0.24,0.189,-2.119,0.382,0.1,-1.319,0.298,0.208,-0.806,0.267,0.35,-0.603,-0.124,0.356
Mirae Asset Savings Fund Regular Savings Weekly IDCW,0.007,0.001,0.012,-0.05,0.005,0.046,0.112,0.049,-0.018,0.011,-0.072,0.054,-0.162,0.055,-0.014,-0.205,-0.016,0.049,-0.092,0.019,0.047,-0.101,0.057,0.035,-0.266,0.142,0.161,-0.276,0.08,-1.131,-0.054,-0.024,-0.058,0.025,-0.051,-0.26,0.206,-0.087,0.072,-0.288,0.183,-0.008,0.06,0.028,-0.077,-0.045,0.022,-0.017,-0.125,0.133,-0.04,-0.048,-0.039,-0.005,0.007,-0.046,-0.003,0.022,-0.019,0.025,-0.032,0.003,0.021,-0.053,-0.124,0.164
Mirae Asset Savings Fund-Regular Plan- Daily Dividend,0.556,0.362,0.508,0.355,0.493,0.535,0.641,0.557,0.302,0.41,0.348,0.22,0.28,0.446,0.804,0.146,0.311,0.603,0.62,0.526,0.172,0.536,0.769,0.749,0.586,0.596,0.927,0.251,0.804,-0.832,0.941,0.658,0.271,0.746,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend,Mirae Asset Savings Fund-Regular Plan- Daily Dividend
Mirae Asset Savings Fund-Regular Plan- Growth,0.556,0.362,0.508,0.355,0.493,0.535,0.637,0.557,0.302,0.41,0.348,0.221,0.28,0.446,0.804,0.146,0.311,0.602,0.619,0.526,0.171,0.532,0.765,0.745,0.583,0.591,0.923,0.247,0.804,-0.835,0.94,0.656,0.27,0.744,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth,Mirae Asset Savings Fund-Regular Plan- Growth
Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,0.556,0.362,0.508,0.355,0.493,0.535,0.642,0.557,0.302,0.41,0.143,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend,Mirae Asset Savings Fund-Regular Plan- Monthly Dividend
Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,0.562,0.369,0.514,0.363,0.503,0.543,0.642,0.558,0.303,0.412,0.35,0.224,0.284,0.45,0.791,0.116,0.27,0.597,0.632,0.511,0.164,-0.01,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend,Mirae Asset Savings Fund-Regular Plan- Weekly Dividend
