scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
L&T Ultra Short Term Fund - Regular Plan - Growth,0.544,0.446,0.651,0.366,0.589,0.547,0.75,0.564,0.391,0.509,0.447,0.324,0.398,0.473,0.855,0.237,0.42,0.643,0.555,0.561,0.442,0.63,0.704,0.763,0.651,0.561,0.781,0.347,0.757,0.446,0.874,0.596,0.456,0.663,0.43,0.359,0.451,0.386,0.609,0.478,0.952,0.521,0.308,0.257,0.256,0.342,0.286,0.253,0.179,0.266,0.34,0.254,0.218,0.278,0.306,0.308,0.2,0.23,0.323,0.277,0.232,0.307,0.376,0.205,0.062,0.388
L&T Ultra Short Term Fund -Regular - Cumulative,0.544,0.446,0.651,0.367,0.589,0.547,0.75,0.564,0.391,0.509,0.447,0.324,0.398,0.473,0.855,0.237,0.42,0.643,0.555,0.561,0.442,0.63,0.704,0.763,0.651,0.562,0.781,0.347,0.757,0.446,0.874,0.596,0.456,0.662,0.43,0.359,0.451,0.386,0.609,0.478,0.951,0.521,0.309,0.256,0.256,0.342,0.286,0.253,0.179,0.266,0.34,0.254,0.218,0.278,0.307,0.308,0.2,0.23,0.323,0.277,0.232,0.307,0.376,0.205,0.063,0.388
L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,-0.009,-0.001,0.001,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,0.038,0.029,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,0.012,0.093,0.05,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,-0.043,0.395,0.009,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,-0.007,0.007,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW,L&T Ultra Short Term Fund- Direct Plan - Daily IDCW
L&T Ultra Short Term Fund- Direct Plan- Weekly IDCW,-0.07,0.066,0.241,-0.115,0.064,0.025,0.125,0.162,0.062,-0.069,0.07,0.045,-0.012,0.083,0.266,-0.123,0.024,0.107,-0.055,0.1,0.11,-0.137,0.165,-0.053,0.171,0.076,0.292,-0.205,0.198,-0.022,0.182,0.009,-0.061,0.169,0.057,-0.012,0.059,0.004,-0.999,-0.02,0.07,0.145,-0.004,0.004,0.074,0.047,0.043,0.025,0.044,0.031,0.016,0.062,-0.033,0.067,0.031,0.014,0.016,0.046,0.041,0.068,-0.069,0.092,0.099,-0.024,-0.124,0.028
L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,-0.01,-0.002,0.002,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,0.003,0.028,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,0.013,0.093,0.05,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,-0.049,0.398,0.014,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,-0.007,0.007,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW,L&T Ultra Short Term Fund- Regular Plan - Daily IDCW
L&T Ultra Short Term Fund-Direct Plan - Growth,0.574,0.473,0.68,0.391,0.618,0.575,0.779,0.594,0.418,0.537,0.475,0.351,0.428,0.5,0.881,0.26,0.45,0.67,0.585,0.59,0.469,0.659,0.728,0.787,0.677,0.585,0.804,0.37,0.781,0.469,0.9,0.62,0.479,0.688,0.453,0.384,0.479,0.409,0.636,0.502,0.974,0.546,0.333,0.28,0.272,0.354,0.299,0.266,0.192,0.278,0.353,0.265,0.231,0.291,0.319,0.321,0.213,0.244,0.336,0.29,0.245,0.319,0.388,0.216,0.076,0.401
L&T Ultra Short Term Fund-Regular Plan - Weekly IDCW,-0.07,0.057,0.234,-0.115,0.066,0.023,0.125,0.155,0.057,-0.067,0.067,0.042,-0.014,0.08,0.262,-0.122,0.025,0.102,-0.053,0.094,0.108,-0.139,0.161,-0.052,0.165,0.072,0.289,-0.209,0.194,-0.025,0.181,0.005,-0.061,0.164,0.051,-0.011,0.054,0.002,-1.011,-0.027,0.065,0.141,-0.008,0.005,0.072,0.044,0.042,0.024,0.041,0.03,0.016,0.061,-0.031,0.065,0.029,0.014,0.014,0.042,0.041,0.065,-0.069,0.088,0.098,-0.025,-0.126,0.024
L&T Ultra Short Term Fund - Regular Plan -Semi Annual IDCW,0.545,0.446,0.651,0.366,0.589,0.547,0.751,0.564,0.391,0.509,0.447,0.324,0.398,0.473,0.855,0.237,0.42,0.643,0.555,0.561,0.442,0.63,0.704,0.763,0.651,0.562,0.781,0.347,0.757,0.446,0.874,0.596,0.455,0.662,0.43,0.359,0.451,0.386,0.609,0.478,0.951,0.521,0.308,0.256,0.256,0.342,0.286,0.253,0.178,0.266,0.34,0.254,0.218,0.278,0.307,0.308,0.2,0.23,0.323,0.277,0.232,0.307,0.375,0.205,0.063,0.388
L&T Ultra Short Term Fund - Regular Plan - Monthly IDCW,-0.084,-0.182,0.02,-0.262,-0.042,-0.083,0.119,0.091,-0.082,0.037,-0.024,-0.148,-0.075,L&T Ultra Short Term Fund - Regular Plan - Monthly IDCW,0.382,-0.312,-0.13,0.092,0.007,0.011,-0.108,0.08,0.155,0.214,0.104,0.015,0.235,-0.197,0.212,-0.098,0.329,-0.024,-0.165,0.042,-0.191,-0.262,-0.172,-0.238,-0.016,-0.146,0.326,0.132,-0.08,-0.133,-0.133,-0.048,-0.104,-0.137,-0.213,-0.125,-0.053,-0.06,-0.096,-0.036,-0.008,-0.006,-0.114,-0.085,0.009,-0.039,-0.083,-0.008,0.061,-0.11,-0.252,0.072
L&T Ultra Short Term Fund-Direct Plan -Monthly IDCW,-0.051,-0.151,0.052,-0.233,-0.008,-0.051,0.153,0.125,-0.051,0.069,0.008,-0.116,-0.043,0.032,0.414,-0.282,-0.095,0.127,0.042,0.047,-0.074,0.116,0.186,0.246,0.138,0.046,0.266,-0.166,0.244,-0.066,0.364,0.011,-0.13,0.078,-0.156,-0.227,-0.132,-0.203,0.022,-0.109,0.363,0.165,-0.047,-0.1,-0.11,-0.027,-0.082,-0.115,-0.189,-0.105,-0.031,-0.041,-0.076,-0.015,0.012,0.014,-0.094,-0.063,0.029,-0.018,-0.062,0.012,0.081,-0.09,-0.231,0.093
L&T Low Duration Fund - Regular Plan - Annual IDCW,1.329,0.369,-1.584,0.478,0.687,0.815,0.88,0.746,0.42,0.509,0.321,0.228,0.33,0.246,-5.29,-0.033,0.197,0.585,0.717,0.564,0.15,0.538,0.843,0.811,0.559,0.576,-5.11,0.186,0.898,-2.083,1.007,0.597,-0.007,0.781,0.612,0.395,0.726,0.606,-5.909,-2.455,1.379,1.068,2.6,0.384,0.322,0.649,0.497,0.248,0.028,0.242,-5.804,0.343,0.249,0.223,0.393,0.427,0.126,0.173,0.299,0.245,0.219,0.307,-4.248,0.16,-0.152,0.348
L&T Low Duration Fund-Direct Plan-Growth,1.362,0.4,0.764,0.506,0.721,0.846,0.912,0.781,0.451,0.54,0.353,0.258,0.365,0.277,0.934,-0.003,0.236,0.62,0.755,0.603,0.185,0.577,0.878,0.847,0.6,0.615,1.089,0.224,0.938,-2.045,1.049,0.638,0.03,0.824,0.651,0.436,0.769,0.642,0.407,-2.417,1.418,1.111,2.648,0.436,0.376,0.699,0.548,0.304,0.083,0.293,0.532,0.388,0.301,0.276,0.445,0.481,0.18,0.228,0.352,0.298,0.271,0.355,0.411,0.204,-0.098,0.403
L&T Low Duration Fund-Direct Plan-IDCW,0.815,-0.142,0.219,-0.216,0.089,0.215,0.28,0.152,-0.177,-0.088,-0.276,-0.372,-0.267,-0.356,0.389,-0.545,-0.309,0.076,0.21,0.059,-0.36,0.032,0.332,0.303,0.059,0.074,0.553,-0.313,0.399,-2.581,0.497,0.091,-0.425,0.366,0.196,-0.019,0.315,0.099,-0.135,-2.957,0.86,0.557,2.098,-0.103,-0.074,0.159,0.1,-0.145,-0.367,-0.159,0.171,0.027,-0.059,-0.084,0.084,0.121,-0.181,-0.132,-0.009,-0.063,-0.089,-0.006,0.05,-0.156,-0.46,0.039
L&T Low Duration Fund-Regular Plan - Growth,1.33,0.369,0.731,0.479,0.688,0.815,0.88,0.747,0.421,0.509,0.321,0.228,0.331,0.245,0.899,-0.034,0.197,0.584,0.716,0.565,0.15,0.539,0.843,0.811,0.558,0.577,1.05,0.186,0.898,-2.082,1.006,0.598,-0.008,0.781,0.613,0.395,0.726,0.606,0.366,-2.454,1.379,1.069,2.599,0.384,0.323,0.648,0.497,0.248,0.028,0.242,0.478,0.343,0.249,0.223,0.393,0.428,0.126,0.173,0.299,0.244,0.22,0.307,0.362,0.16,-0.151,0.349
L&T Low Duration Fund-Regular Plan - IDCW,0.77,-0.185,0.179,-0.26,0.04,0.168,0.233,0.102,-0.225,-0.136,-0.324,-0.42,-0.319,-0.405,0.338,-0.591,-0.364,0.022,0.154,0.003,-0.413,-0.024,0.279,0.25,-0.001,0.017,0.49,-0.371,0.34,-2.638,0.434,0.029,-0.481,0.305,0.139,-0.078,0.253,0.041,-0.2,-3.017,0.796,0.491,2.024,-0.18,-0.149,0.083,0.025,-0.223,-0.444,-0.232,0.098,-0.037,-0.13,-0.158,0.012,0.047,-0.244,-0.209,-0.084,-0.138,-0.163,-0.077,-0.022,-0.224,-0.536,-0.038
L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,-0.006,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,-0.025,-0.182,0.183,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,-0.006,L&T Money Market Fund - Direct Plan - Daily IDCW,-0.102,0.003,0.032,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,L&T Money Market Fund - Direct Plan - Daily IDCW,-0.031,0.031
L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.002,0.002,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.008,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.049,-0.216,0.217,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.006,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.111,0.011,0.039,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.002,0.002,L&T Money Market Fund - Regular Plan - Daily IDCW,L&T Money Market Fund - Regular Plan - Daily IDCW,-0.071,0.071
L&T Money Market Fund - Regular Plan - Growth,0.673,0.506,0.597,0.428,0.669,0.701,0.731,0.638,0.431,0.581,0.447,0.427,0.518,0.493,0.791,0.213,0.434,0.623,0.585,0.565,0.455,0.576,0.642,0.725,0.64,0.567,0.823,0.255,0.179,-0.217,0.888,0.58,2.303,0.738,0.433,0.328,0.444,0.404,0.601,0.489,0.92,0.455,0.335,0.242,0.23,0.326,0.274,0.225,0.168,0.217,0.249,0.189,0.205,0.237,0.242,0.311,0.187,0.186,0.315,0.254,0.226,0.259,0.365,0.153,-0.071,0.363
L&T Money Market Fund - Regular Plan - Monthly IDCW,-0.2,-0.192,-0.104,-0.273,-0.033,-0.002,0.028,-0.063,-0.183,0.054,-0.079,-0.1,-0.009,-0.034,0.264,-0.312,-0.092,0.096,0.058,0.039,-0.071,0.05,0.116,0.201,0.115,0.045,0.299,-0.265,-0.343,-0.741,0.36,-0.032,1.691,0.136,-0.168,-0.274,-0.158,-0.199,-0.003,-0.115,0.315,0.111,-0.009,-0.103,-0.114,-0.018,-0.071,-0.12,-0.178,-0.128,-0.098,-0.158,-0.142,-0.11,-0.019,0.05,-0.074,-0.074,0.054,-0.007,-0.036,-0.002,0.104,-0.108,-0.331,0.1
L&T Money Market Fund - Regular Plan - Weekly IDCW,-0.029,0.064,0.153,-0.033,0.035,0.082,0.035,0.179,0.025,-0.006,0.069,0.074,-0.022,0.084,0.252,-0.125,0.011,0.099,-0.029,0.107,0.073,-0.093,0.129,-0.039,0.148,0.097,0.321,-0.375,-0.273,-0.707,-0.129,-0.024,-0.073,0.205,0.018,-0.016,0.053,-0.001,-1.23,-0.073,0.045,0.105,0.013,0.001,0.065,0.038,0.042,-0.002,0.038,0.031,0.003,0.018,-0.012,0.056,0.041,0.03,0.012,0.038,0.047,0.045,-0.037,0.082,0.096,-0.066,-0.246,0.048
L&T Money Market Fund -Direct Plan- Growth,0.714,0.545,0.638,0.462,0.709,0.741,0.771,0.681,0.469,0.621,0.487,0.465,0.561,0.533,0.831,0.248,0.478,0.663,0.628,0.609,0.496,0.619,0.677,0.762,0.678,0.603,0.858,0.289,0.215,-0.182,0.927,0.616,2.339,0.777,0.47,0.367,0.486,0.439,0.642,0.527,0.957,0.494,0.374,0.28,0.27,0.364,0.312,0.266,0.207,0.254,0.288,0.221,0.243,0.277,0.28,0.351,0.227,0.227,0.356,0.293,0.264,0.295,0.394,0.186,-0.031,0.403
L&T Money Market Fund -Direct Plan- Monthly IDCW,-0.147,-0.145,-0.054,-0.168,0.016,0.057,0.08,-0.002,-0.128,0.105,-0.03,-0.051,0.045,0.017,0.315,-0.265,-0.037,0.15,0.115,0.096,-0.016,0.107,0.167,0.251,0.169,0.095,0.35,-0.214,-0.278,-0.69,0.416,0.024,1.747,0.195,-0.11,-0.214,-0.096,-0.144,0.058,-0.056,0.375,0.163,0.044,-0.051,-0.06,0.032,-0.018,-0.064,-0.122,-0.077,-0.043,-0.109,-0.089,-0.056,0.031,0.102,-0.022,-0.022,0.107,0.044,0.015,0.047,0.146,-0.063,-0.28,0.154
L&T Short Term Bond Fund - Direct Plan - Annual IDCW,0.704,0.057,0.535,0.304,0.746,0.687,0.968,0.703,0.209,0.456,0.239,0.068,0.209,0.432,0.225,-0.335,0.148,0.624,0.887,1.396,0.11,0.675,1.037,0.874,0.589,0.836,-5.253,-0.239,1.439,0.314,1.304,0.931,0.316,1.25,0.626,0.169,0.666,0.821,-5.729,0.931,1.714,1.312,0.744,0.122,0.212,0.947,0.803,0.359,-0.562,0.001,-5.726,0.547,0.408,0.126,0.616,0.613,0.079,0.131,0.399,0.134,0.051,0.578,-4.877,-0.231,-0.803,0.349
L&T Short Term Bond Fund - Direct Plan - Quarterly IDCW,0.579,0.057,-1.248,0.304,0.746,-1.092,0.969,0.703,-1.385,0.456,0.239,-1.712,0.209,0.432,-0.745,-0.335,0.148,-0.732,0.887,0.454,-1.237,0.675,1.038,-0.912,0.589,0.836,-0.481,-0.24,1.44,-1.53,1.304,0.931,-1.516,1.249,0.626,-1.654,0.666,0.821,-1.113,0.931,1.713,-0.482,0.744,0.122,-1.15,0.948,0.802,-0.994,-0.563,0.002,-0.624,0.547,0.407,-1.238,0.616,0.613,-1.113,0.13,0.399,-1.068,0.05,0.578,-0.795,-0.231,-0.803,-0.881
L&T Short Term Bond Fund - Regular Plan - Annual IDCW,0.663,0.019,0.493,0.269,0.705,0.647,0.927,0.661,0.17,0.415,0.199,0.03,0.168,0.393,0.176,-0.37,0.104,0.584,0.844,0.41,0.069,0.632,1.001,0.847,0.548,0.797,-5.076,-0.278,1.399,0.276,1.263,0.893,0.28,1.208,0.588,0.129,0.627,0.787,-5.565,0.895,1.675,1.27,0.702,0.082,0.171,0.908,0.763,0.316,-0.604,-0.037,-5.589,0.514,0.37,0.086,0.577,0.574,0.039,0.089,0.359,0.094,0.013,0.543,-4.71,-0.263,-0.842,0.311
L&T Short Term Bond Fund - Regular Plan - Bonus,0.663,0.019,0.494,0.269,0.704,0.647,0.929,0.66,0.171,0.415,0.199,0.03,0.168,0.393,1.017,-0.37,0.104,0.584,0.843,0.41,0.069,0.632,1.001,0.837,0.548,0.797,1.258,-0.278,1.399,0.276,1.263,0.893,0.279,1.209,0.588,0.129,0.626,0.787,0.709,0.896,1.675,1.27,0.702,0.081,0.171,0.908,0.763,0.316,-0.604,-0.037,0.539,0.513,0.37,0.087,0.578,0.574,0.039,0.089,0.36,0.095,0.012,0.543,0.375,-0.263,-0.843,0.31
L&T Short Term Bond Fund - Regular Plan - Growth,0.663,0.019,0.494,0.269,0.704,0.647,0.929,0.66,0.171,0.415,0.199,0.03,0.168,0.393,1.017,-0.37,0.104,0.584,0.843,0.41,0.069,0.632,1.001,0.837,0.548,0.797,1.258,-0.278,1.399,0.276,1.263,0.893,0.279,1.208,0.588,0.129,0.626,0.787,0.709,0.896,1.674,1.271,0.702,0.082,0.171,0.909,0.763,0.316,-0.605,-0.037,0.539,0.514,0.37,0.087,0.577,0.574,0.039,0.09,0.359,0.094,0.012,0.543,0.375,-0.264,-0.843,0.31
