scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
LIC MF Children's Gift Fund-Regular Plan-Growth,4.41,1.638,1.771,1.168,-0.865,0.484,2.397,-2.911,-0.32,3.572,-0.068,2.2,-1.437,-3.729,-2.298,2.272,-2.292,-2.344,4.57,4.161,-5.537,-4.778,3.965,1.761,-0.028,-1.26,5.168,0.571,2.806,-1.145,-5.052,2.41,4.868,3.837,0.385,1.341,0.049,-3.492,-20.274,13.982,3.72,4.259,4.09,2.81,0.819,2.368,8.877,5.054,0.003,0.432,0.983,-1.848,4.941,2.19,0.707,5.116,1.237,1.354,-2.943,1.751,-1.053,-5.271,4.674,-3.312,-1.575,-3.812
LIC MF Index Fund-Nifty Plan-Direct Plan-Growth,6.526,2.56,2.621,0.668,3.3,-0.719,5.419,-1.34,-1.872,5.897,-3.064,3.056,5.509,-5.298,-3.417,5.117,-0.057,0.323,6.54,3.021,-4.808,-5.696,4.736,0.17,-0.122,-0.196,7.407,0.654,1.799,-1.675,-7.198,0.552,5.263,4.778,1.372,1.098,-1.788,-4.235,-25.736,19.274,5.561,6.181,6.324,5.336,-0.422,2.123,12.239,6.894,1.785,3.343,0.633,-1.595,6.55,0.88,0.666,7.511,2.654,2.39,-4.199,1.1,-0.212,-4.313,6.303,-3.205,-2.789,-4.532
LIC MF Index Fund-Nifty Plan-Direct Plan-IDCW,6.526,2.56,2.622,0.668,3.299,-0.719,5.418,-1.34,-1.872,5.896,-3.064,3.056,5.51,-5.3,-3.42,5.115,-0.058,0.323,6.539,3.02,-4.809,-5.696,4.735,0.168,-0.126,-0.197,7.448,0.653,1.798,-1.675,-7.198,0.551,5.263,4.778,1.371,1.096,-1.788,-4.234,-25.743,19.264,5.673,6.122,6.312,5.335,-0.424,2.123,12.24,6.891,1.786,3.342,0.633,-1.595,6.55,0.88,0.666,7.511,2.654,2.391,-4.199,1.1,-0.212,-4.313,6.303,-3.205,-2.789,-4.533
LIC MF Index Fund-Nifty Plan-Regular Plan-Growth,6.518,2.545,2.604,0.629,3.253,-0.763,5.372,-1.387,-1.914,5.85,-3.108,3.008,5.459,-5.338,-3.457,5.07,-0.103,0.281,6.491,2.973,-4.846,-5.727,4.702,0.126,-0.169,-0.239,7.357,0.61,1.754,-1.716,-7.241,0.507,5.219,4.729,1.484,1.051,-1.832,-4.27,-25.773,19.211,5.628,6.075,6.264,5.289,-0.469,2.085,12.191,6.841,1.739,3.299,0.586,-1.639,6.503,0.835,0.614,7.44,2.586,2.32,-4.262,1.033,-0.275,-4.37,6.234,-3.264,-2.853,-4.595
LIC MF Index Fund-Nifty Plan-Regular Plan-IDCW,6.519,2.545,2.603,0.63,3.252,-0.763,5.372,-1.387,-1.914,5.85,-3.108,3.008,5.459,-5.338,-3.457,5.07,-0.103,0.281,6.491,2.973,-4.839,-5.727,4.702,0.126,-0.17,-0.239,7.357,0.61,1.754,-1.717,-7.241,0.508,5.219,4.729,1.484,1.051,-1.832,-4.27,-25.773,19.211,5.627,6.075,6.264,5.289,-0.469,2.085,12.19,6.841,1.738,3.3,0.586,-1.639,6.503,0.835,0.614,7.44,2.586,2.32,-4.262,1.033,-0.275,-4.37,6.234,-3.264,-2.853,-4.595
LIC MF Index Fund-Sensex Plan-Direct Plan-Growth,5.691,2.984,2.224,-0.071,4.096,-0.433,4.499,-2.111,-1.937,6.674,-2.354,3.004,6.064,-5.212,-3.164,5.582,0.531,0.635,6.474,3.004,-4.71,-5.672,5.118,0.075,0.533,-1.088,7.69,0.375,1.972,-1.199,-6.496,0.949,4.729,4.857,1.51,1.255,-1.428,-3.929,-25.333,18.879,4.966,6.321,6.508,5.318,-0.486,2.487,12.184,7.142,1.498,2.64,0.288,-2.53,6.749,0.883,0.632,8.271,2.485,2.496,-4.08,1.036,-0.484,-4.344,6.67,-3.727,-2.389,-4.345
LIC MF Index Fund-Sensex Plan-Direct Plan-IDCW,5.686,2.979,2.221,-0.075,4.091,-0.438,4.493,-2.117,-1.943,6.668,-2.361,2.998,6.056,-5.218,-3.17,5.582,0.525,0.633,6.472,3.003,-4.713,-5.674,5.116,0.073,0.533,-1.087,7.697,0.373,1.971,-1.199,-6.497,0.948,4.728,4.856,1.509,1.253,-1.428,-3.929,-25.332,18.852,5.013,6.258,6.491,5.318,-0.486,2.486,12.182,7.14,1.496,2.639,0.287,-2.531,6.749,0.883,0.632,8.27,2.485,2.496,-4.08,1.036,-0.484,-4.344,6.67,-3.727,-2.389,-4.345
LIC MF Index Fund-Sensex Plan-Regular Plan-Growth,5.679,2.965,2.201,-0.11,4.048,-0.478,4.452,-2.158,-1.98,6.625,-2.4,2.954,6.012,-5.254,-3.204,5.542,0.484,0.594,6.428,2.961,-4.739,-5.702,5.086,0.033,0.489,-1.125,7.644,0.334,1.93,-1.237,-6.537,0.908,4.688,4.812,1.723,1.211,-1.47,-3.962,-25.364,18.804,4.971,6.214,6.447,5.276,-0.528,2.449,12.138,7.095,1.453,2.599,0.245,-2.57,6.705,0.84,0.585,8.208,2.426,2.435,-4.135,0.978,-0.54,-4.393,6.609,-3.779,-2.445,-4.4
LIC MF Index Fund-Sensex Plan-Regular Plan-IDCW,5.688,2.964,2.201,-0.11,4.049,-0.478,4.452,-2.158,-1.983,6.626,-2.4,2.954,6.012,-5.254,-3.204,5.542,0.484,0.594,6.428,2.961,-4.739,-5.701,5.086,0.033,0.489,-1.125,7.643,0.333,1.93,-1.237,-6.537,0.908,4.688,4.812,1.723,1.211,-1.469,-3.962,-25.364,18.804,4.972,6.214,6.447,5.276,-0.527,2.449,12.137,7.095,1.453,2.599,0.244,-2.57,6.705,0.84,0.585,8.208,2.426,2.435,-4.135,0.978,-0.54,-4.393,6.609,-3.779,-2.445,-4.4
LIC MF Exchange Traded Fund-Nifty 100,7.12,2.823,2.736,1.312,2.6,-0.48,5.378,-0.817,-1.967,6.184,-2.788,3.374,4.481,-4.832,-2.98,5.194,-0.665,-0.013,6.58,3.344,-5.831,-5.202,4.58,0.446,-0.698,-0.143,7.216,0.318,1.628,-1.748,-7.097,0.824,5.306,4.865,1.121,0.843,-1.556,-4.237,-25.253,19.085,5.811,6.061,6.121,4.869,-0.351,1.885,12.275,6.886,1.569,3.726,0.723,-1.342,6.744,1.086,0.844,7.294,2.536,2.099,-3.766,1.033,-0.429,-4.238,6.123,-2.329,-3.889,-4.43
LIC MF Exchange Traded Fund-Nifty 50,6.561,2.718,2.662,0.698,3.338,-0.663,5.44,-1.297,-1.83,5.971,-3.031,3.115,5.604,-4.95,-3.141,5.174,-0.014,0.399,6.647,3.089,-4.869,-5.605,4.776,0.289,-0.109,-0.15,7.476,0.672,1.805,-1.64,-7.178,0.589,5.287,4.808,1.389,1.127,-1.756,-4.289,-25.801,19.446,5.837,6.184,6.402,5.394,-0.4,2.161,12.309,6.959,1.874,3.465,0.754,-1.569,6.618,0.91,0.694,7.531,2.7,2.395,-4.2,1.118,-0.275,-4.288,6.429,-3.18,-2.823,-4.517
LIC MF G-Sec Long Term Exchange Traded Fund,0.003,-3.037,2.021,-0.758,2.455,0.93,1.193,0.222,-0.628,-0.849,-0.173,-0.836,-2.229,-0.107,3.014,-2.047,-0.13,0.16,1.819,-0.906,0.954,1.879,2.058,1.789,-0.503,0.886,1.019,-0.308,3.057,1.479,2.865,-0.089,-0.377,0.476,0.536,0.417,-0.176,1.5,1.223,2.139,1.251,0.886,0.678,-0.139,-0.069,1.375,0.332,0.673,-0.952,-1.291,0.606,0.863,0.427,0.227,-0.466,0.781,0.481,-0.512,0.86,-0.114,-2.17,1.286,0.32,-1.117,-1.269,0.681
LIC MF Exchange Traded Fund-Sensex,5.801,3.078,2.314,0.013,4.191,-0.304,4.592,-2.007,-1.851,6.767,-2.261,3.056,6.202,-5.15,-3.057,5.708,0.379,0.804,6.583,3.097,-4.632,-5.589,5.212,0.165,0.592,-1.029,7.861,0.41,1.998,-1.161,-6.469,0.98,4.778,4.91,1.558,1.287,-1.407,-3.928,-25.719,19.273,5.107,6.355,6.592,5.376,-0.442,2.566,12.261,7.237,1.543,2.661,0.382,-2.475,6.791,0.933,0.664,8.289,2.512,2.462,-4.078,0.957,-0.54,-4.312,6.867,-3.69,-2.369,-4.334
LIC MF Flexi Cap Fund-Direct Plan-Growth,6.123,1.447,2.326,2.244,-1.44,-1.878,5.341,-3.199,-2.223,14.267,-2.024,3.47,-0.467,-6.185,-3.933,4.683,-2.924,-1.209,5.557,4.528,-4.586,-4.977,4.834,0.814,0.5,-2.275,5.812,0.032,3.379,-0.8,-5.458,2.464,4.988,4.013,0.649,1.945,1.128,-3.836,-22.579,14.519,2.869,5.472,2.707,3.654,-0.092,1.854,9.75,6.561,-0.724,1.794,1.538,-2.184,6.408,3.225,1.417,4.764,0.821,2.966,-3.113,1.634,-0.751,-6.21,4.304,-2.68,-2.119,-4.401
LIC MF Flexi Cap Fund-Direct Plan-IDCW,6.123,1.446,2.326,2.244,-1.441,-1.879,5.341,-3.2,-2.224,14.267,-2.025,3.469,-0.469,-6.186,-3.935,4.682,-2.927,-1.211,5.552,4.523,-4.592,-4.981,4.829,0.81,0.496,-2.278,5.81,0.028,3.376,-0.803,-5.461,2.461,4.985,4.009,0.645,1.94,1.123,-3.84,-22.583,14.514,2.865,5.467,2.702,3.65,-2.756,1.85,9.745,6.555,-0.728,1.79,-0.734,-2.189,6.403,2.153,1.412,4.759,-0.154,2.961,-3.117,0.635,-0.755,-6.214,3.228,-2.684,-2.123,-5.484
LIC MF Flexi Cap Fund-Regular Plan-Growth,6.09,1.409,2.241,2.163,-1.534,-1.969,5.244,-3.295,-2.31,14.162,-2.102,3.394,-0.531,-6.138,-3.995,4.611,-3.005,-1.299,5.448,4.42,-4.678,-5.07,4.754,0.76,0.452,-2.314,5.757,-0.043,3.302,-0.871,-5.533,2.388,4.913,3.928,0.881,1.861,1.044,-3.901,-22.64,14.428,2.789,5.385,2.631,3.579,-0.166,1.813,9.672,6.481,-0.801,1.72,1.454,-2.261,6.325,3.142,1.338,4.679,0.74,2.88,-3.191,1.553,-0.822,-6.278,4.22,-2.751,-2.191,-4.465
LIC MF Flexi Cap Fund-Regular Plan-IDCW,-3.658,1.075,2.036,1.431,-1.924,-2.338,5.229,-3.562,-2.691,12.626,-0.361,3.596,0.32,-5.547,-3.359,3.703,-2.199,-1.926,5.537,3.514,-5.556,-4.886,4.367,0.538,-0.21,-2.845,5.627,-0.11,3.174,-1.346,-4.637,1.576,5.709,4.047,0.867,1.584,1.479,-0.757,-19.833,11.83,0.908,4.9,2.402,2.977,-1.501,2.251,9.117,6.153,-3.815,0.364,1.051,-0.804,6.688,3.156,1.028,4.772,1.222,1.181,-3.74,0.75,-1.981,-6.557,3.219,-2.069,-2.088,-4.945
LIC MF Banking & PSU Debt Fund-Direct Plan-Monthly IDCW,LIC MF Banking & PSU Debt Fund-Direct Plan-Monthly IDCW,LIC MF Banking & PSU Debt Fund-Direct Plan-Monthly IDCW,LIC MF Banking & PSU Debt Fund-Direct Plan-Monthly IDCW,LIC MF Banking & PSU Debt Fund-Direct Plan-Monthly IDCW,0.002,0.726,0.318,-0.047,-0.053,-0.085,-0.015,0.079,0.356,-0.482,0.09,-0.246,-0.078,-0.038,0.043,0.418,-0.507,0.044,-0.099,0.186,-0.35,0.066,-0.011,-0.325,0.995,-0.112,1.191,0.239,-0.481,0.684,0.021,-0.429,0.179,0.238,0.12,0.742,1.593,0.891,0.353,-0.516,-0.386,0.334,0.101,-0.231,-0.469,0.003,0.605,0.442,0.33,0.136,0.526,0.52,0.103,0.121,0.347,0.212,0.152,0.375,0.372,0.026,-0.286,0.358
LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund-Direct Plan-Growth,0.145,0.321,0.429,0.751,0.695,0.348,0.709,0.505,0.33,0.717,0.386,0.395,0.462,0.496,0.743,0.361,0.345,0.017,0.079,0.136,0.389,0.417,0.159,0.317,0.1,0.27,0.347,0.443,0.377,0.412,0.401,0.295,0.298,0.157,0.497,0.277,0.399,0.595,0.155,0.355,0.385,0.274
LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW,0.145,0.321,0.13,0.751,0.695,0.349,0.124,-0.079,-0.254,0.13,-0.2,-0.193,-0.126,-0.094,0.743,0.359,0.345,-0.563,-0.506,-0.45,-0.2,-0.174,-0.434,-0.277,-0.298,0.27,0.347,0.442,0.376,0.411,0.401,0.295,0.296,0.157,0.496,0.277,0.397,0.595,0.155,0.355,0.382,0.274
LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW,0.145,0.321,-0.399,0.611,0.695,-1.073,-0.177,0.129,-0.102,0.442,0.385,0.287,0.414,0.419,-0.142,0.097,-0.129,0.018,0.077,0.135,0.39,0.414,0.158,0.317,0.099,0.27,0.346,0.442,0.376,0.412,0.401,0.294,0.297,0.156,0.497,0.277,0.398,0.595,0.155,0.355,0.384,0.273
LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,LIC MF Arbitrage Fund-Regular Plan-Growth,0.138,0.27,0.375,0.698,0.643,0.3,0.654,0.454,0.281,0.662,0.336,0.341,0.408,0.451,0.689,0.308,0.295,-0.035,0.033,0.091,0.344,0.372,0.114,0.271,0.052,0.227,0.3,0.398,0.333,0.352,0.333,0.225,0.227,0.085,0.427,0.207,0.331,0.531,0.084,0.289,0.314,0.203
LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW,0.138,0.27,0.076,0.699,0.643,0.299,0.654,-0.13,0.28,0.371,0.336,-0.238,0.409,-0.127,0.689,0.31,0.295,-0.035,0.033,0.09,0.344,0.373,0.114,0.27,0.053,0.227,0.3,0.398,0.332,0.352,0.333,0.225,0.227,0.084,0.427,0.207,0.33,0.531,0.083,0.29,0.315,0.203
LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW,0.138,0.27,-0.36,0.537,0.643,0.299,-0.26,0.388,-0.178,0.242,0.336,0.341,0.409,0.451,0.689,0.308,0.296,-0.035,0.032,0.091,0.344,0.372,0.114,0.27,0.052,0.228,0.299,0.399,0.332,0.352,0.333,0.225,0.227,0.085,0.23,0.186,0.329,0.531,0.084,0.289,0.314,0.203
LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC MF Short Term Debt Fund-Direct Plan-Growth,0.923,1.185,-0.131,1.529,0.361,1.604,0.796,0.264,1.123,0.561,0.211,0.656,0.764,0.226,1.066,1.485,1.415,0.752,0.211,0.196,0.842,0.791,0.361,-0.519,-0.044,0.575,0.499,0.362,0.164,0.59,0.586,0.196,0.041,0.444,0.082,0.061,0.52,0.329,-0.218,-0.678,0.359
LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC MF Short Term Debt Fund-Direct Plan-IDCW,0.923,1.185,-0.131,1.529,0.361,1.604,0.796,0.264,1.123,0.561,0.211,0.656,0.764,0.226,1.066,1.485,1.415,0.752,0.211,0.196,0.842,0.791,0.361,-0.519,-0.044,0.575,0.499,0.362,0.164,0.59,0.586,0.196,0.041,0.444,0.082,0.061,0.52,0.329,-0.218,-0.678,0.359
